Date,Year,Month,WaterYear,TWtrTriquet_bay01_Q_level,TWtrTriquet_bay01_Q_flags,TWtrTriquet_bay01_UNESCO_Q_level,TWtrTriquet_bay01,TWtrTriquet_bay01_Med,TWtrTriquet_bay01_Avg,TWtrTriquet_bay01_Min,TWtrTriquet_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01,NS_Triquet_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2017-06-21,2017,Jun,2016-2017,1,,2,13.016,12.775,12.8731996527778,12.63,13.353
2017-06-22,2017,Jun,2016-2017,1,,2,13.161,13.161,13.219859375,12.871,13.618
2017-06-23,2017,Jun,2016-2017,1,,2,13.353,13.362,13.3735,12.968,13.786
2017-06-24,2017,Jun,2016-2017,1,,2,13.209,13.564,13.5376319444444,13.04,13.882
2017-06-25,2017,Jun,2016-2017,1,,2,13.281,13.479,13.4708402777778,13.161,13.882
2017-06-26,2017,Jun,2016-2017,1,,2,13.209,13.491375,13.5101319444444,13.185,14.194
2017-06-27,2017,Jun,2016-2017,1,,2,12.606,13.251,13.2662204861111,12.606,14.002
2017-06-28,2017,Jun,2016-2017,1,,2,12.727,12.751,12.8255052083333,12.461,13.522
2017-06-29,2017,Jun,2016-2017,1,,2,12.92,12.826,12.8166649305556,12.485,13.425
2017-06-30,2017,Jun,2016-2017,1,,2,12.799,12.787,12.8644461805556,12.678,13.377
2017-07-01,2017,Jul,2016-2017,1,,2,12.823,12.775,12.7359652777778,12.582,12.847
2017-07-02,2017,Jul,2016-2017,1,,2,12.871,12.862,12.8821319444444,12.727,13.112
2017-07-03,2017,Jul,2016-2017,1,,2,13.233,13.1155,13.1355659722222,12.799,13.714
2017-07-04,2017,Jul,2016-2017,1,,2,13.401,13.371,13.4305972222222,13.088,13.882
2017-07-05,2017,Jul,2016-2017,1,,2,13.81,13.491125,13.5626024305556,13.161,13.906
2017-07-06,2017,Jul,2016-2017,1,,2,13.666,13.87,13.851375,13.497,14.122
2017-07-07,2017,Jul,2016-2017,1,,2,13.546,13.678,13.6358125,13.257,13.954
2017-07-08,2017,Jul,2016-2017,1,,2,13.305,13.554875,13.5516822916667,13.305,13.786
2017-07-09,2017,Jul,2016-2017,1,,2,13.281,13.443,13.5049930555556,13.137,13.93
2017-07-10,2017,Jul,2016-2017,1,,2,13.016,13.344,13.3436128472222,13.016,13.762
2017-07-11,2017,Jul,2016-2017,1,,2,13.064,13.016,13.036375,12.871,13.377
2017-07-12,2017,Jul,2016-2017,1,,2,13.257,13.037,13.0359010416667,12.823,13.257
2017-07-13,2017,Jul,2016-2017,1,,2,13.377,13.269,13.2843263888889,13.088,13.69
2017-07-14,2017,Jul,2016-2017,1,,2,13.714,13.546,13.5301579861111,13.281,13.882
2017-07-15,2017,Jul,2016-2017,1,,2,13.57,13.512625,13.5380833333333,13.329,13.93
2017-07-16,2017,Jul,2016-2017,1,,2,14.218,13.894,13.903875,13.546,14.266
2017-07-17,2017,Jul,2016-2017,1,,2,14.385,14.311,14.2607447916667,13.882,14.792
2017-07-18,2017,Jul,2016-2017,1,,2,14.385,14.406,14.4244375,13.93,15.008
2017-07-19,2017,Jul,2016-2017,1,,2,14.457,14.457,14.6267777777778,14.242,15.199
2017-07-20,2017,Jul,2016-2017,1,,2,14.409,14.589,14.6804652777778,14.29,15.27
2017-07-21,2017,Jul,2016-2017,1,,2,14.457,14.541,14.5343472222222,14.29,14.697
2017-07-22,2017,Jul,2016-2017,1,,2,14.457,14.478,14.4750694444444,14.266,14.673
2017-07-23,2017,Jul,2016-2017,1,,2,14.433,14.532,14.650625,14.29,15.199
2017-07-24,2017,Jul,2016-2017,1,,2,14.29,14.691,14.6825329861111,14.29,14.96
2017-07-25,2017,Jul,2016-2017,1,,2,14.505,14.505,14.4823628472222,14.146,14.768
2017-07-26,2017,Jul,2016-2017,1,,2,14.361,14.4,14.4137986111111,14.074,14.864
2017-07-27,2017,Jul,2016-2017,1,,2,14.433,14.275,14.2948125,14.098,14.721
2017-07-28,2017,Jul,2016-2017,1,,2,14.314,14.242,14.2907690972222,14.122,14.912
2017-07-29,2017,Jul,2016-2017,1,,2,14.673,14.505,14.5005572916667,14.314,14.673
2017-07-30,2017,Jul,2016-2017,1,,2,14.577,14.634,14.6707638888889,14.505,15.031
2017-07-31,2017,Jul,2016-2017,1,,2,14.888,14.822,14.7757517361111,14.457,15.27
2017-08-01,2017,Aug,2016-2017,1,,2,15.223,15.154,15.1324739583333,14.745,15.581
2017-08-02,2017,Aug,2016-2017,1,,2,15.509,15.4735,15.4596145833333,15.079,15.915
2017-08-03,2017,Aug,2016-2017,1,,2,15.318,15.509,15.5086440972222,15.294,15.867
2017-08-04,2017,Aug,2016-2017,1,,2,14.816,15.464375,15.4971770833333,14.792,15.891
2017-08-05,2017,Aug,2016-2017,1,,2,15.008,15.037,15.0376597222222,14.745,15.366
2017-08-06,2017,Aug,2016-2017,1,,2,14.792,14.963,14.9740833333333,14.745,15.199
2017-08-07,2017,Aug,2016-2017,1,,2,13.93,14.568,14.6060590277778,13.93,14.96
2017-08-08,2017,Aug,2016-2017,1,,2,13.882,14.02,14.0436805555556,13.882,14.457
2017-08-09,2017,Aug,2016-2017,1,,2,13.329,13.75,13.7319392361111,13.329,14.05
2017-08-10,2017,Aug,2016-2017,1,,2,13.305,13.224,13.2709027777778,13.088,13.642
2017-08-11,2017,Aug,2016-2017,1,"MV:9 of 24 missing:1 of 24 flagged",3,,12.938,12.9695273968286,12.775,13.305
2017-08-12,2017,Aug,2016-2017,1,,9,,,,,
2017-08-13,2017,Aug,2016-2017,1,,9,,,,,
2017-08-14,2017,Aug,2016-2017,1,,9,,,,,
2017-08-15,2017,Aug,2016-2017,1,,9,,,,,
2017-08-16,2017,Aug,2016-2017,1,,9,,,,,
2017-08-17,2017,Aug,2016-2017,1,,9,,,,,
2017-08-18,2017,Aug,2016-2017,1,,9,,,,,
2017-08-19,2017,Aug,2016-2017,1,,9,,,,,
2017-08-20,2017,Aug,2016-2017,1,,9,,,,,
2017-08-21,2017,Aug,2016-2017,1,,9,,,,,
2017-08-22,2017,Aug,2016-2017,1,,9,,,,,
2017-08-23,2017,Aug,2016-2017,1,,9,,,,,
2017-08-24,2017,Aug,2016-2017,1,,9,,,,,
2017-08-25,2017,Aug,2016-2017,1,,9,,,,,
2017-08-26,2017,Aug,2016-2017,1,,9,,,,,
2017-08-27,2017,Aug,2016-2017,1,,9,,,,,
2017-08-28,2017,Aug,2016-2017,1,,9,,,,,
2017-08-29,2017,Aug,2016-2017,1,,9,,,,,
2017-08-30,2017,Aug,2016-2017,1,,9,,,,,
2017-08-31,2017,Aug,2016-2017,1,,9,,,,,
2017-09-01,2017,Sep,2016-2017,1,,9,,,,,
2017-09-02,2017,Sep,2016-2017,1,,9,,,,,
2017-09-03,2017,Sep,2016-2017,1,,9,,,,,
2017-09-04,2017,Sep,2016-2017,1,,9,,,,,
2017-09-05,2017,Sep,2016-2017,1,,9,,,,,
2017-09-06,2017,Sep,2016-2017,1,,9,,,,,
2017-09-07,2017,Sep,2016-2017,1,,9,,,,,
2017-09-08,2017,Sep,2016-2017,1,,9,,,,,
2017-09-09,2017,Sep,2016-2017,1,,9,,,,,
2017-09-10,2017,Sep,2016-2017,1,,9,,,,,
2017-09-11,2017,Sep,2016-2017,1,,9,,,,,
2017-09-12,2017,Sep,2016-2017,1,,9,,,,,
2017-09-13,2017,Sep,2016-2017,1,,9,,,,,
2017-09-14,2017,Sep,2016-2017,1,,9,,,,,
2017-09-15,2017,Sep,2016-2017,1,"MV:11 of 24 missing:1 of 24 flagged",3,14.888,14.864,14.8756418997669,14.553,15.127
2017-09-16,2017,Sep,2016-2017,1,,2,14.05,14.502,14.4669131944444,14.026,14.888
2017-09-17,2017,Sep,2016-2017,1,,2,13.738,13.846,13.8894652777778,13.425,14.218
2017-09-18,2017,Sep,2016-2017,1,,2,13.329,13.407,13.4623489583333,13.329,13.738
2017-09-19,2017,Sep,2016-2017,1,,2,13.618,13.579,13.4292690972222,12.654,13.738
2017-09-20,2017,Sep,2016-2017,1,,2,13.594,13.618,13.5759513888889,13.137,13.786
2017-09-21,2017,Sep,2016-2017,1,,2,13.473,13.606,13.5201267361111,12.871,13.786
2017-09-22,2017,Sep,2016-2017,1,,2,13.377,13.314,13.3476666666667,13.257,13.473
2017-09-23,2017,Sep,2016-2017,1,,2,12.968,13.275,13.1650920138889,12.968,13.377
2017-09-24,2017,Sep,2016-2017,1,,2,12.727,12.808,12.7982378472222,12.727,12.968
2017-09-25,2017,Sep,2016-2017,1,,2,12.727,12.703,12.6980972222222,12.654,12.751
2017-09-26,2017,Sep,2016-2017,1,,2,12.823,12.823,12.7988819444444,12.703,12.92
2017-09-27,2017,Sep,2016-2017,1,,2,13.112,13.064,13.0455954861111,12.823,13.425
2017-09-28,2017,Sep,2016-2017,1,,2,13.257,13.257,13.2463454861111,13.112,13.401
2017-09-29,2017,Sep,2016-2017,1,,2,13.497,13.368,13.3416527777778,13.112,13.497
2017-09-30,2017,Sep,2016-2017,1,,2,13.257,13.488125,13.4850694444444,13.257,13.738
2017-10-01,2017,Oct,2017-2018,1,,2,13.161,13.332,13.334,13.161,13.497
2017-10-02,2017,Oct,2017-2018,1,,2,12.92,13.163875,13.1208072916667,12.871,13.281
2017-10-03,2017,Oct,2017-2018,1,,2,12.823,12.944,12.9445017361111,12.799,13.016
2017-10-04,2017,Oct,2017-2018,1,,2,12.461,12.711875,12.5334756944444,11.686,12.823
2017-10-05,2017,Oct,2017-2018,1,,2,12.389,12.461,12.275625,11.346,12.582
2017-10-06,2017,Oct,2017-2018,1,,2,12.364,12.389,12.3909392361111,12.219,12.509
2017-10-07,2017,Oct,2017-2018,1,,2,12.316,12.352,12.3370972222222,11.953,12.678
2017-10-08,2017,Oct,2017-2018,1,,2,12.171,12.268,12.185578125,11.71,12.461
2017-10-09,2017,Oct,2017-2018,1,,2,11.977,12.058875,12.0573993055556,11.953,12.159
2017-10-10,2017,Oct,2017-2018,1,,2,11.637,11.929,11.8864583333333,11.589,11.977
2017-10-11,2017,Oct,2017-2018,1,,2,11.686,11.683,11.6482413194444,11.492,11.734
2017-10-12,2017,Oct,2017-2018,1,,2,11.613,11.613,11.6564322916667,11.565,11.856
2017-10-13,2017,Oct,2017-2018,1,,2,11.394,11.394,11.4066440972222,11.297,11.613
2017-10-14,2017,Oct,2017-2018,1,,2,11.005,11.306,11.2363559027778,10.956,11.394
2017-10-15,2017,Oct,2017-2018,1,,2,10.736,10.690125,10.7443975694444,10.59,11.029
2017-10-16,2017,Oct,2017-2018,1,,2,10.638,10.687,10.6881840277778,10.638,10.736
2017-10-17,2017,Oct,2017-2018,1,,2,10.687,10.712,10.723671875,10.59,10.858
2017-10-18,2017,Oct,2017-2018,1,,2,10.149,10.4425,10.4274548611111,10.149,10.675
2017-10-19,2017,Oct,2017-2018,1,,2,9.78,9.973875,9.97653645833333,9.756,10.149
2017-10-20,2017,Oct,2017-2018,1,,2,10.1,10.0875,10.0352986111111,9.78,10.32
2017-10-21,2017,Oct,2017-2018,1,,2,9.509,9.83525,9.818484375,9.485,10.1
2017-10-22,2017,Oct,2017-2018,1,,2,9.534,9.509,9.533234375,9.46,9.657
2017-10-23,2017,Oct,2017-2018,1,,2,9.706,9.632375,9.70068055555555,9.509,10.075
2017-10-24,2017,Oct,2017-2018,1,,2,9.854,9.844625,9.81895833333333,9.657,10.026
2017-10-25,2017,Oct,2017-2018,1,,2,10.1,9.928,9.92505902777778,9.805,10.1
2017-10-26,2017,Oct,2017-2018,1,,2,9.903,9.928,9.96005729166667,9.854,10.1
2017-10-27,2017,Oct,2017-2018,1,,2,9.731,9.78,9.74382638888889,9.46,9.903
2017-10-28,2017,Oct,2017-2018,1,,2,9.756,9.4845,9.47076215277778,9.213,9.756
2017-10-29,2017,Oct,2017-2018,1,,2,9.534,9.558,9.57400347222222,9.46,9.756
2017-10-30,2017,Oct,2017-2018,1,,2,9.336,9.255875,9.28283680555556,9.064,9.558
2017-10-31,2017,Oct,2017-2018,1,,2,9.287,9.262,9.28119618055555,9.213,9.361
2017-11-01,2017,Nov,2017-2018,1,,2,9.238,9.5,9.43946701388889,9.188,9.632
2017-11-02,2017,Nov,2017-2018,1,,2,8.519,8.614875,8.37389409722222,6.509,9.336
2017-11-03,2017,Nov,2017-2018,1,,2,8.941,8.739375,8.44655208333333,5.385,9.287
2017-11-04,2017,Nov,2017-2018,1,,2,8.22,8.257375,8.15792534722222,7.242,8.9285
2017-11-05,2017,Nov,2017-2018,1,,2,8.245,7.465375,7.49936631944444,6.56,8.419
2017-11-06,2017,Nov,2017-2018,1,,2,8.245,7.320875,7.37824305555556,6.737,8.295
2017-11-07,2017,Nov,2017-2018,1,,2,8.02,8.048125,7.97328645833333,7.594,8.27
2017-11-08,2017,Nov,2017-2018,1,,2,7.72,8.0575,7.97965277777778,7.594,8.195
2017-11-09,2017,Nov,2017-2018,1,,2,7.945,8.17,8.12447048611111,7.7325,8.22
2017-11-10,2017,Nov,2017-2018,1,,2,8.02,8.12,8.13341145833333,7.945,8.245
2017-11-11,2017,Nov,2017-2018,1,,2,8.095,8.0575,8.059453125,7.995,8.12
2017-11-12,2017,Nov,2017-2018,1,,2,7.995,8.1075,8.10802083333333,7.995,8.195
2017-11-13,2017,Nov,2017-2018,1,,2,8.17,8.041875,8.01205729166666,7.67,8.17
2017-11-14,2017,Nov,2017-2018,1,,2,8.145,8.12,8.10025173611111,7.995,8.17
2017-11-15,2017,Nov,2017-2018,1,,2,8.02,8.08875,8.08948784722222,7.995,8.145
2017-11-16,2017,Nov,2017-2018,1,,2,8.22,8.0825,8.08527777777778,7.97,8.27
2017-11-17,2017,Nov,2017-2018,1,,2,7.845,8.1325,8.05763020833333,7.695,8.27
2017-11-18,2017,Nov,2017-2018,1,,2,8.195,8.145,8.07685763888889,7.82,8.22
2017-11-19,2017,Nov,2017-2018,1,,2,8.17,8.22,8.22802951388889,8.17,8.295
2017-11-20,2017,Nov,2017-2018,1,,2,7.97,8.17,8.06133333333333,7.393,8.394
2017-11-21,2017,Nov,2017-2018,1,,2,8.02,8.00125,7.97158680555556,7.293,8.295
2017-11-22,2017,Nov,2017-2018,1,,2,8.444,8.344,8.3405625,8.045,8.444
2017-11-23,2017,Nov,2017-2018,1,,2,8.195,8.328875,8.33311284722223,8.195,8.444
2017-11-24,2017,Nov,2017-2018,1,,2,8.369,8.245,8.26402430555556,8.095,8.419
2017-11-25,2017,Nov,2017-2018,1,,2,8.419,8.552375,8.51103125,8.319,8.568
2017-11-26,2017,Nov,2017-2018,1,,2,8.394,8.394,8.36904340277778,8.245,8.419
2017-11-27,2017,Nov,2017-2018,1,,2,8.045,8.394,8.36814756944445,7.995,8.519
2017-11-28,2017,Nov,2017-2018,1,,2,8.717,8.409625,8.43854166666667,7.995,8.717
2017-11-29,2017,Nov,2017-2018,1,,2,8.22,8.322125,8.384078125,8.22,8.717
2017-11-30,2017,Nov,2017-2018,1,,2,8.245,8.22,8.19408854166667,8.02,8.27
2017-12-01,2017,Dec,2017-2018,1,,2,8.195,8.27,8.28602430555556,8.095,8.419
2017-12-02,2017,Dec,2017-2018,1,,2,8.195,7.713625,7.70870833333333,6.712,8.195
2017-12-03,2017,Dec,2017-2018,1,,2,7.67,7.75125,7.63403645833333,6.458,8.195
2017-12-04,2017,Dec,2017-2018,1,,2,7.519,7.365375,7.36657465277778,7.015,7.77
2017-12-05,2017,Dec,2017-2018,1,,2,7.72,7.619,7.66289409722222,7.494,7.845
2017-12-06,2017,Dec,2017-2018,1,,2,7.444,7.5695,7.43167361111111,6.788,7.795
2017-12-07,2017,Dec,2017-2018,1,,2,6.585,7.151,7.14565104166667,6.357,7.72
2017-12-08,2017,Dec,2017-2018,1,,2,6.636,6.869875,6.974265625,6.408,7.569
2017-12-09,2017,Dec,2017-2018,1,,2,7.419,7.419,7.32213368055556,6.611,7.494
2017-12-10,2017,Dec,2017-2018,1,,2,7.569,7.47525,7.48234375,7.393,7.569
2017-12-11,2017,Dec,2017-2018,1,,2,7.318,7.469,7.47981770833333,7.318,7.569
2017-12-12,2017,Dec,2017-2018,1,,2,7.745,7.72,7.70172395833333,7.318,7.82
2017-12-13,2017,Dec,2017-2018,1,,2,7.619,7.645,7.66417708333333,7.594,7.745
2017-12-14,2017,Dec,2017-2018,1,,2,7.695,7.632,7.63616666666666,7.519,7.695
2017-12-15,2017,Dec,2017-2018,1,,2,7.67,7.695,7.67810590277778,7.569,7.72
2017-12-16,2017,Dec,2017-2018,1,,2,7.469,7.528375,7.49627256944444,7.217,7.67
2017-12-17,2017,Dec,2017-2018,1,,2,7.895,7.985625,7.87753819444444,7.4815,8.07
2017-12-18,2017,Dec,2017-2018,1,,2,7.67,7.82,7.805703125,7.519,7.97
2017-12-19,2017,Dec,2017-2018,1,,2,7.444,7.459625,7.33636458333333,5.898,8.419
2017-12-20,2017,Dec,2017-2018,1,,2,6.813,6.873375,6.94840104166667,5.642,8.245
2017-12-21,2017,Dec,2017-2018,1,,2,7.066,6.83575,6.87126215277778,6.611,7.242
2017-12-22,2017,Dec,2017-2018,1,,2,5.719,6.569625,6.53919965277778,5.024,7.569
2017-12-23,2017,Dec,2017-2018,1,,2,5.179,5.657875,5.63017361111111,4.662,6.484
2017-12-24,2017,Dec,2017-2018,1,,2,5.847,5.690125,5.72527777777778,5.257,6.281
2017-12-25,2017,Dec,2017-2018,1,,2,5.154,6.02575,5.98891840277778,5.102,6.687
2017-12-26,2017,Dec,2017-2018,1,,2,5.616,5.5235,5.51510763888889,5.1665,5.796
2017-12-27,2017,Dec,2017-2018,1,,2,5.872,5.974875,6.04891666666667,5.616,6.611
2017-12-28,2017,Dec,2017-2018,1,,2,6.128,6.191625,6.24590972222222,5.796,6.56
2017-12-29,2017,Dec,2017-2018,1,,2,6,6.271,6.18874305555555,5.591,6.636
2017-12-30,2017,Dec,2017-2018,1,,2,6.382,5.36925,5.41513541666667,4.584,6.408
2017-12-31,2017,Dec,2017-2018,1,,2,6.535,5.741125,5.73900520833333,4.766,6.56
2018-01-01,2018,Jan,2017-2018,1,,2,6.611,6.337625,6.2585,5.796,6.611
2018-01-02,2018,Jan,2017-2018,1,,2,6.864,6.464625,6.39759548611111,5.949,6.864
2018-01-03,2018,Jan,2017-2018,1,,2,7.066,6.695875,6.64240625,6.102,7.066
2018-01-04,2018,Jan,2017-2018,1,,2,6.965,6.93025,6.92068229166667,6.611,7.142
2018-01-05,2018,Jan,2017-2018,1,,2,6.965,7.015,7.06020833333333,6.94,7.192
2018-01-06,2018,Jan,2017-2018,1,,2,7.015,7.091,7.08164930555556,6.94,7.192
2018-01-07,2018,Jan,2017-2018,1,,2,7.469,7.195125,7.26755208333333,6.99,7.494
2018-01-08,2018,Jan,2017-2018,1,,2,7.795,7.7575,7.75806597222222,7.4815,7.97
2018-01-09,2018,Jan,2017-2018,1,,2,7.091,7.242,7.39448611111111,7.091,7.795
2018-01-10,2018,Jan,2017-2018,1,,2,6.763,7.437625,7.34163888888889,6.763,7.619
2018-01-11,2018,Jan,2017-2018,1,,2,6.23,6.4455,6.31972395833333,5.205,6.914
2018-01-12,2018,Jan,2017-2018,1,,2,6.813,5.69975,5.90168229166667,5.102,6.889
2018-01-13,2018,Jan,2017-2018,1,,2,7.217,6.9525,6.92649305555555,6.535,7.217
2018-01-14,2018,Jan,2017-2018,1,,2,7.393,7.213875,7.20984722222223,7.091,7.393
2018-01-15,2018,Jan,2017-2018,1,,2,7.419,7.368,7.36060069444444,7.268,7.419
2018-01-16,2018,Jan,2017-2018,1,,2,7.544,7.51275,7.49499826388889,7.419,7.594
2018-01-17,2018,Jan,2017-2018,1,,2,7.795,7.52525,7.55335590277778,7.419,7.795
2018-01-18,2018,Jan,2017-2018,1,,2,7.87,7.8575,7.87473090277778,7.77,7.995
2018-01-19,2018,Jan,2017-2018,1,,2,7.67,7.7825,7.80645833333333,7.645,7.945
2018-01-20,2018,Jan,2017-2018,1,,2,7.519,7.61275,7.67215798611111,7.469,7.795
2018-01-21,2018,Jan,2017-2018,1,,2,7.469,7.569,7.60707291666666,7.469,7.745
2018-01-22,2018,Jan,2017-2018,1,,2,7.519,7.519,7.51960763888889,7.444,7.594
2018-01-23,2018,Jan,2017-2018,1,,2,7.444,7.358625,7.34285243055556,7.167,7.519
2018-01-24,2018,Jan,2017-2018,1,,2,7.268,7.469,7.44229861111111,7.217,7.645
2018-01-25,2018,Jan,2017-2018,1,,2,7.293,7.318,7.30828993055555,7.091,7.419
2018-01-26,2018,Jan,2017-2018,1,,2,6.813,7.242,7.20364583333333,6.813,7.393
2018-01-27,2018,Jan,2017-2018,1,,2,6.813,6.99,7.05111111111111,6.636,7.569
2018-01-28,2018,Jan,2017-2018,1,,2,7.167,6.930375,6.86939930555555,6.23,7.242
2018-01-29,2018,Jan,2017-2018,1,,2,7.519,7.469,7.41404861111111,7.142,7.594
2018-01-30,2018,Jan,2017-2018,1,,2,7.645,7.519,7.49398958333334,7.217,7.645
2018-01-31,2018,Jan,2017-2018,1,,2,7.217,7.393,7.3959375,6.965,7.645
2018-02-01,2018,Feb,2017-2018,1,,2,7.116,7.1165,7.13793229166667,6.99,7.318
2018-02-02,2018,Feb,2017-2018,1,,2,7.318,7.268,7.25818402777778,7.129,7.419
2018-02-03,2018,Feb,2017-2018,1,,2,7.343,7.406,7.39222743055555,7.318,7.469
2018-02-04,2018,Feb,2017-2018,1,,2,7.368,7.368,7.36500520833333,7.318,7.393
2018-02-05,2018,Feb,2017-2018,1,,2,7.519,7.494,7.46856423611111,7.368,7.569
2018-02-06,2018,Feb,2017-2018,1,,2,7.368,7.465875,7.44813715277778,7.343,7.544
2018-02-07,2018,Feb,2017-2018,1,,2,7.368,7.36175,7.34334722222222,7.268,7.393
2018-02-08,2018,Feb,2017-2018,1,,2,7.368,7.45025,7.45626388888889,7.368,7.594
2018-02-09,2018,Feb,2017-2018,1,,2,6.99,7.296125,7.22235763888889,6.788,7.419
2018-02-10,2018,Feb,2017-2018,1,,2,6.687,7.066,7.06625520833333,6.687,7.217
2018-02-11,2018,Feb,2017-2018,1,,2,6.153,6.448625,6.34831597222222,5.924,6.674
2018-02-12,2018,Feb,2017-2018,1,,2,6.585,6.162625,5.9239375,5.024,6.737
2018-02-13,2018,Feb,2017-2018,1,,2,6.56,6.327875,6.340828125,6.051,6.611
2018-02-14,2018,Feb,2017-2018,1,,2,6.788,6.83575,6.77395833333334,6.535,6.99
2018-02-15,2018,Feb,2017-2018,1,,2,6.408,6.68675,6.61615277777778,6.331,6.813
2018-02-16,2018,Feb,2017-2018,1,,2,7.116,6.873375,6.76519444444444,6.357,7.242
2018-02-17,2018,Feb,2017-2018,1,,2,6.153,6.51525,6.40728993055556,4.921,7.1035
2018-02-18,2018,Feb,2017-2018,1,,2,6.204,5.30425,5.22427256944444,3.406,6.408
2018-02-19,2018,Feb,2017-2018,1,,2,6.611,6.16275,6.01505729166666,3.221,7.167
2018-02-20,2018,Feb,2017-2018,1,,2,6.153,6.328125,6.21508680555556,4.869,6.889
2018-02-21,2018,Feb,2017-2018,1,,2,5.949,6.051375,6.02323611111111,5.36,6.56
2018-02-22,2018,Feb,2017-2018,1,,2,6.408,6.077,5.88232118055555,4.973,6.408
2018-02-23,2018,Feb,2017-2018,1,,2,6.306,6.395,6.39596180555556,6.23,6.636
2018-02-24,2018,Feb,2017-2018,1,,2,6.458,6.484,6.46077777777778,6.23,6.585
2018-02-25,2018,Feb,2017-2018,1,,2,6.611,6.51875,6.53222743055555,6.408,6.712
2018-02-26,2018,Feb,2017-2018,1,,2,6.535,6.544375,6.52927777777778,6.382,6.636
2018-02-27,2018,Feb,2017-2018,1,,2,6.661,6.598,6.62765625,6.331,6.889
2018-02-28,2018,Feb,2017-2018,1,,2,6.535,6.493375,6.53301736111111,6.382,6.712
2018-03-01,2018,Mar,2017-2018,1,,2,6.636,6.636,6.66930381944444,6.357,7.142
2018-03-02,2018,Mar,2017-2018,1,,2,6.585,6.51875,6.33892881944444,5.488,6.763
2018-03-03,2018,Mar,2017-2018,1,,2,6.611,6.566375,6.37044791666667,5.205,6.914
2018-03-04,2018,Mar,2017-2018,1,,2,6.585,6.5725,6.35753819444444,5.179,6.788
2018-03-05,2018,Mar,2017-2018,1,,2,6.56,6.611,6.53756423611111,6,6.737
2018-03-06,2018,Mar,2017-2018,1,,2,6.712,6.65525,6.54384722222222,5.898,6.813
2018-03-07,2018,Mar,2017-2018,1,,2,6.788,6.687,6.68748611111111,6.281,6.914
2018-03-08,2018,Mar,2017-2018,1,,2,6.813,6.75,6.75157465277778,6.636,6.965
2018-03-09,2018,Mar,2017-2018,1,,2,6.737,6.737,6.72231944444444,6.585,6.839
2018-03-10,2018,Mar,2017-2018,1,,2,6.864,6.839,6.83773784722222,6.56,7.142
2018-03-11,2018,Mar,2017-2018,1,,2,6.813,6.813,6.81716493055556,6.661,6.965
2018-03-12,2018,Mar,2017-2018,1,,2,6.94,6.9525,7.00277256944444,6.763,7.469
2018-03-13,2018,Mar,2017-2018,1,,2,6.914,7.0025,7.01562152777778,6.914,7.217
2018-03-14,2018,Mar,2017-2018,1,,2,6.914,6.94925,7.03553472222222,6.839,7.469
2018-03-15,2018,Mar,2017-2018,1,,2,7.041,7.0535,7.12467534722222,6.636,7.87
2018-03-16,2018,Mar,2017-2018,1,,2,7.066,7.066,7.07003298611111,6.509,7.645
2018-03-17,2018,Mar,2017-2018,1,,2,7.142,7.167,7.20320833333333,7.015,7.519
2018-03-18,2018,Mar,2017-2018,1,,2,7.217,7.217,7.13969618055555,6.408,7.519
2018-03-19,2018,Mar,2017-2018,1,,2,7.242,7.264625,7.25121354166667,7.091,7.419
2018-03-20,2018,Mar,2017-2018,1,,2,7.192,7.242,7.23900347222223,7.167,7.293
2018-03-21,2018,Mar,2017-2018,1,,2,7.116,7.2045,7.18659722222222,6.914,7.293
2018-03-22,2018,Mar,2017-2018,1,,2,7.116,7.16075,7.15379166666666,7.116,7.217
2018-03-23,2018,Mar,2017-2018,1,,2,7.217,7.166875,7.06478298611111,6.433,7.368
2018-03-24,2018,Mar,2017-2018,1,,2,7.318,7.293,7.27703993055556,7.091,7.67
2018-03-25,2018,Mar,2017-2018,1,,2,7.091,7.167,7.16506770833333,7.041,7.318
2018-03-26,2018,Mar,2017-2018,1,,2,7.419,7.37425,7.29526388888889,6.99,7.419
2018-03-27,2018,Mar,2017-2018,1,,2,7.393,7.522125,7.60655208333334,7.343,8.095
2018-03-28,2018,Mar,2017-2018,1,,2,7.368,7.447125,7.52812673611111,7.293,7.87
2018-03-29,2018,Mar,2017-2018,1,,2,7.343,7.393,7.38666145833333,7.318,7.444
2018-03-30,2018,Mar,2017-2018,1,,2,7.544,7.60025,7.63128298611111,7.343,8.12
2018-03-31,2018,Mar,2017-2018,1,,2,7.645,7.68875,7.63362326388889,7.217,7.92
2018-04-01,2018,Apr,2017-2018,1,,2,7.619,7.654375,7.70578125,7.217,8.17
2018-04-02,2018,Apr,2017-2018,1,,2,7.594,7.60025,7.40675173611111,6.331,7.67
2018-04-03,2018,Apr,2017-2018,1,,2,7.645,7.619,7.61743923611111,7.469,7.72
2018-04-04,2018,Apr,2017-2018,1,,2,7.795,7.795,7.77001041666667,7.242,8.12
