Date,Year,Month,WaterYear,TWtrGooseSW_sgrassQ_level,TWtrGooseSW_sgrassQ_flags,TWtrGooseSW_sgrassUNESCO_Q_level,TWtrGooseSW_sgrass,TWtrGooseSW_sgrassMed,TWtrGooseSW_sgrassAvg,TWtrGooseSW_sgrassMin,TWtrGooseSW_sgrassMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass,NS_Goose_SW_sgrass
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2016-06-08,2016,Jun,2015-2016,1,,2,12.364,12.104,12.0852743055556,11.358,12.63
2016-06-09,2016,Jun,2015-2016,1,,2,11.516,12.295,12.1519444444444,11.516,12.775
2016-06-10,2016,Jun,2015-2016,1,,2,11.565,11.4065,11.4404079861111,11.224,11.977
2016-06-11,2016,Jun,2015-2016,1,,2,12.63,12.364,12.1875677083333,11.565,12.703
2016-06-12,2016,Jun,2015-2016,1,,2,12.968,13.016,13.01015625,12.654,13.401
2016-06-13,2016,Jun,2015-2016,1,,2,11.904,12.736,12.5365763888889,11.88,13.088
2016-06-14,2016,Jun,2015-2016,1,,2,12.461,12.15,12.1597552083333,11.9165,12.461
2016-06-15,2016,Jun,2015-2016,1,,2,12.509,12.491,12.5773611111111,12.461,12.871
2016-06-16,2016,Jun,2015-2016,1,,2,12.461,12.706,12.6610555555556,12.34,12.823
2016-06-17,2016,Jun,2015-2016,1,,2,11.904,12.648,12.530890625,11.904,12.92
2016-06-18,2016,Jun,2015-2016,1,,2,12.243,12.013,12.0585434027778,11.88,12.243
2016-06-19,2016,Jun,2015-2016,1,,2,12.389,12.573,12.57809375,12.243,12.896
2016-06-20,2016,Jun,2015-2016,1,,2,12.268,12.183,12.2759600694444,12.074,12.896
2016-06-21,2016,Jun,2015-2016,1,,2,13.04,13.058,12.9701527777778,12.268,13.305
2016-06-22,2016,Jun,2015-2016,1,,2,12.074,12.638875,12.5943576388889,12.074,13.064
2016-06-23,2016,Jun,2015-2016,1,,2,12.389,12.289,12.2769253472222,12.001,12.461
2016-06-24,2016,Jun,2015-2016,1,,2,12.751,12.892875,12.8268923611111,12.389,13.088
2016-06-25,2016,Jun,2015-2016,1,,2,12.92,13.506125,13.3988038194444,12.751,13.738
2016-06-26,2016,Jun,2015-2016,1,,2,12.268,12.826,12.6735347222222,12.243,13.137
2016-06-27,2016,Jun,2015-2016,1,,2,12.727,12.727,12.6128975694444,12.268,12.871
2016-06-28,2016,Jun,2015-2016,1,,2,13.016,12.998,12.9563038194444,12.727,13.209
2016-06-29,2016,Jun,2015-2016,1,,2,13.522,13.275,13.3271284722222,12.944,14.074
2016-06-30,2016,Jun,2015-2016,1,,2,14.457,14.029,14.0382795138889,13.534,14.529
2016-07-01,2016,Jul,2015-2016,1,,2,14.457,14.379,14.3925555555556,14.002,14.721
2016-07-02,2016,Jul,2015-2016,1,,2,13.425,14.182,14.1352777777778,13.305,14.673
2016-07-03,2016,Jul,2015-2016,1,,2,13.401,13.506375,13.5688819444444,13.401,13.882
2016-07-04,2016,Jul,2015-2016,1,,2,13.425,13.473,13.5086388888889,13.281,13.738
2016-07-05,2016,Jul,2015-2016,1,,2,13.209,13.389,13.4840972222222,13.137,14.194
2016-07-06,2016,Jul,2015-2016,1,,2,13.449,13.503375,13.5355555555556,13.161,14.194
2016-07-07,2016,Jul,2015-2016,1,,2,13.522,13.651,13.6664149305556,13.353,14.002
2016-07-08,2016,Jul,2015-2016,1,,2,13.69,13.681,13.6768402777778,13.377,14.026
2016-07-09,2016,Jul,2015-2016,1,,2,13.401,13.341,13.3615711805556,13.257,13.69
2016-07-10,2016,Jul,2015-2016,1,,2,13.882,13.642,13.6146649305556,13.401,14.002
2016-07-11,2016,Jul,2015-2016,1,,2,14.05,14.026,14.014875,13.906,14.17
2016-07-12,2016,Jul,2015-2016,1,,2,14.026,13.906,13.8830416666667,13.786,14.05
2016-07-13,2016,Jul,2015-2016,1,,2,13.954,14.074,14.0744583333333,13.93,14.266
2016-07-14,2016,Jul,2015-2016,1,,2,13.882,13.906,13.9112916666667,13.834,14.026
2016-07-15,2016,Jul,2015-2016,1,,2,13.762,13.906,13.8985416666667,13.762,14.05
2016-07-16,2016,Jul,2015-2016,1,,2,14.457,14.008,14.0284392361111,13.425,14.721
2016-07-17,2016,Jul,2015-2016,1,,2,13.81,14.676,14.6234704861111,13.81,15.055
2016-07-18,2016,Jul,2015-2016,1,,2,13.858,14.122,14.2995208333333,13.81,15.103
2016-07-19,2016,Jul,2015-2016,1,,2,13.69,13.981,14.0980069444444,13.69,14.649
2016-07-20,2016,Jul,2015-2016,1,,2,14.218,14.101,14.1001388888889,13.702,14.385
2016-07-21,2016,Jul,2015-2016,1,,2,14.146,14.236,14.3031805555556,14.026,14.84
2016-07-22,2016,Jul,2015-2016,1,,2,15.175,14.658,14.7920121527778,14.098,15.724
2016-07-23,2016,Jul,2015-2016,1,,2,15.127,14.984,15.0062777777778,14.84,15.223
2016-07-24,2016,Jul,2015-2016,1,,2,13.978,14.948,14.6106753472222,13.93,15.103
2016-07-25,2016,Jul,2015-2016,1,,2,13.978,13.987,14.0303333333333,13.906,14.314
2016-07-26,2016,Jul,2015-2016,1,,2,14.002,14.026,14.0644513888889,13.906,14.337
2016-07-27,2016,Jul,2015-2016,1,,2,14.074,14.05,14.092875,13.978,14.314
2016-07-28,2016,Jul,2015-2016,1,,2,14.17,14.194,14.2462569444444,14.074,14.697
2016-07-29,2016,Jul,2015-2016,1,,2,12.896,13.945,13.8690868055556,12.896,14.337
2016-07-30,2016,Jul,2015-2016,1,,2,13.762,13.368,13.3509618055556,12.751,13.93
2016-07-31,2016,Jul,2015-2016,1,,2,13.738,13.738,13.8521597222222,13.137,14.649
2016-08-01,2016,Aug,2015-2016,1,,2,13.353,13.606,13.7844253472222,13.353,14.697
2016-08-02,2016,Aug,2015-2016,1,,2,12.558,13.085125,13.2549079861111,12.558,14.194
2016-08-03,2016,Aug,2015-2016,1,,2,13.016,12.85,12.87165625,12.268,13.786
2016-08-04,2016,Aug,2015-2016,1,,2,12.074,12.460875,12.6575590277778,11.953,14.529
2016-08-05,2016,Aug,2015-2016,1,,2,12.558,12.325,12.2808402777778,11.832,12.727
2016-08-06,2016,Aug,2015-2016,1,,2,12.34,12.316,12.4758298611111,12.195,13.546
2016-08-07,2016,Aug,2015-2016,1,,2,12.195,12.370375,12.3235364583333,12.05,12.799
2016-08-08,2016,Aug,2015-2016,1,,2,12.364,12.3885,12.4623454861111,12.122,12.92
2016-08-09,2016,Aug,2015-2016,1,,2,13.04,13.073,13.0538194444444,12.3765,13.57
2016-08-10,2016,Aug,2015-2016,1,,2,11.759,11.73125,11.9144600694444,11.321,13.161
2016-08-11,2016,Aug,2015-2016,1,,2,12.025,12.228375,12.4074826388889,11.771,13.353
2016-08-12,2016,Aug,2015-2016,1,,2,12.413,12.2915,12.3553194444444,11.904,13.257
2016-08-13,2016,Aug,2015-2016,1,,2,12.147,12.992,12.83809375,12.001,13.497
2016-08-14,2016,Aug,2015-2016,1,,2,12.461,13.5665,13.5882881944444,12.159,14.625
2016-08-15,2016,Aug,2015-2016,1,,2,12.582,13.236,13.2101024305556,12.437,13.954
2016-08-16,2016,Aug,2015-2016,1,,2,12.098,13.341,13.1866805555556,12.098,13.978
2016-08-17,2016,Aug,2015-2016,1,,2,11.127,12.5155,12.5757829861111,11.127,14.29
2016-08-18,2016,Aug,2015-2016,1,,2,10.761,11.828375,11.9139201388889,10.761,13.112
2016-08-19,2016,Aug,2015-2016,1,,2,11.346,11.415875,11.4312552083333,10.541,12.558
2016-08-20,2016,Aug,2015-2016,1,,2,11.443,11.455,11.5224982638889,11.2,12.534
2016-08-21,2016,Aug,2015-2016,1,,2,11.127,11.391,11.5045416666667,10.858,12.847
2016-08-22,2016,Aug,2015-2016,1,,2,10.883,11.053,11.1601944444444,10.858,12.122
2016-08-23,2016,Aug,2015-2016,1,,2,11.394,11.373125,11.3119809027778,10.883,12.558
2016-08-24,2016,Aug,2015-2016,1,,2,11.248,11.394,11.4058368055556,11.151,11.686
2016-08-25,2016,Aug,2015-2016,1,,2,11.029,11.029,10.9435607638889,10.614,11.248
2016-08-26,2016,Aug,2015-2016,1,,2,11.686,10.892,10.9662413194444,10.638,12.001
2016-08-27,2016,Aug,2015-2016,1,,2,12.678,11.388375,11.4641458333333,11.005,12.678
2016-08-28,2016,Aug,2015-2016,1,,2,12.509,12.449,12.4488350694444,12.268,12.666
2016-08-29,2016,Aug,2015-2016,1,,2,12.703,12.488,12.5716701388889,12.316,13.04
2016-08-30,2016,Aug,2015-2016,1,,2,11.929,11.953,12.2020659722222,11.637,13.185
2016-08-31,2016,Aug,2015-2016,1,,2,12.485,12.171,12.2260208333333,11.929,12.582
2016-09-01,2016,Sep,2015-2016,1,,2,12.558,12.534,12.5488663194444,12.461,12.678
2016-09-02,2016,Sep,2015-2016,1,,2,12.461,12.5185,12.4993697916667,12.316,12.63
2016-09-03,2016,Sep,2015-2016,1,,2,12.243,12.392,12.4259548611111,12.243,12.992
2016-09-04,2016,Sep,2015-2016,1,,2,12.534,12.413,12.415140625,12.195,12.654
2016-09-05,2016,Sep,2015-2016,1,,2,13.016,12.862,12.8068715277778,12.509,13.088
2016-09-06,2016,Sep,2015-2016,1,,2,12.364,12.871,12.81325,12.364,13.064
2016-09-07,2016,Sep,2015-2016,1,,2,12.992,13.01,12.9614444444444,12.243,13.57
2016-09-08,2016,Sep,2015-2016,1,,2,12.63,12.322,12.2763506944444,11.759,12.992
2016-09-09,2016,Sep,2015-2016,1,,2,12.63,12.730125,12.8589027777778,12.582,13.425
2016-09-10,2016,Sep,2015-2016,1,,2,12.437,12.05,12.1360295138889,11.71,12.63
2016-09-11,2016,Sep,2015-2016,1,,2,11.953,12.147,12.1424861111111,11.953,12.437
2016-09-12,2016,Sep,2015-2016,1,,2,12.316,12.252625,12.2174878472222,11.953,12.534
2016-09-13,2016,Sep,2015-2016,1,,2,12.001,12.476,12.4395399305556,12.001,12.678
2016-09-14,2016,Sep,2015-2016,1,,2,12.34,12.304,12.3224114583333,12.001,12.606
2016-09-15,2016,Sep,2015-2016,1,,2,12.074,12.705625,12.6196215277778,11.565,13.305
2016-09-16,2016,Sep,2015-2016,1,,2,12.727,13.025,13.0002621527778,12.098,13.257
2016-09-17,2016,Sep,2015-2016,1,,2,12.171,12.642,12.5366388888889,12.001,12.968
2016-09-18,2016,Sep,2015-2016,1,,2,12.292,12.373625,12.365609375,12.098,12.63
2016-09-19,2016,Sep,2015-2016,1,,2,12.243,12.219,12.2024600694444,11.929,12.799
2016-09-20,2016,Sep,2015-2016,1,,2,12.268,12.325,12.3254774305556,12.219,12.823
2016-09-21,2016,Sep,2015-2016,1,,2,12.195,12.286,12.2808420138889,12.171,12.534
2016-09-22,2016,Sep,2015-2016,1,,2,12.122,12.147,12.1410364583333,11.977,12.316
2016-09-23,2016,Sep,2015-2016,1,,2,12.171,12.122,12.1538246527778,11.977,12.437
2016-09-24,2016,Sep,2015-2016,1,,2,11.953,12.067625,12.0762256944444,11.613,12.268
2016-09-25,2016,Sep,2015-2016,1,,2,11.88,11.871,11.8737517361111,11.662,12.05
2016-09-26,2016,Sep,2015-2016,1,,2,11.297,11.865,11.7366440972222,11.248,12.025
2016-09-27,2016,Sep,2015-2016,1,,2,11.394,11.419,11.4328524305556,11.309,11.54
2016-09-28,2016,Sep,2015-2016,1,,2,11.273,11.443,11.4442378472222,11.273,11.516
2016-09-29,2016,Sep,2015-2016,1,,2,11.2,11.415875,11.3993489583333,11.2,11.492
2016-09-30,2016,Sep,2015-2016,1,,2,11.102,11.464,11.5123923611111,11.102,11.856
2016-10-01,2016,Oct,2016-2017,1,,2,11.224,11.470125,11.4939270833333,11.102,11.832
2016-10-02,2016,Oct,2016-2017,1,,2,11.102,11.379,11.4998923611111,11.102,12.413
2016-10-03,2016,Oct,2016-2017,1,,2,11.297,11.297,11.2834809027778,11.102,11.419
2016-10-04,2016,Oct,2016-2017,1,,2,11.394,11.273,11.3121163194444,11.175,11.516
2016-10-05,2016,Oct,2016-2017,1,,2,11.589,11.349,11.3366059027778,10.834,11.71
2016-10-06,2016,Oct,2016-2017,1,,2,11.394,11.376,11.3013524305556,10.638,11.589
2016-10-07,2016,Oct,2016-2017,1,,2,11.443,11.37,11.383609375,11.2,11.467
2016-10-08,2016,Oct,2016-2017,1,,2,11.443,11.443,11.4125347222222,11.224,11.467
2016-10-09,2016,Oct,2016-2017,1,,2,11.419,11.394,11.4128263888889,11.321,11.565
2016-10-10,2016,Oct,2016-2017,1,,2,10.834,11.245375,11.256828125,10.834,11.419
2016-10-11,2016,Oct,2016-2017,1,,2,10.883,10.935,10.8995052083333,10.492,11.2
2016-10-12,2016,Oct,2016-2017,1,,2,10.834,10.338625,10.3881684027778,9.829,11.102
2016-10-13,2016,Oct,2016-2017,1,,2,11.029,10.8065,10.7826684027778,10.492,11.029
2016-10-14,2016,Oct,2016-2017,1,,2,10.883,10.99875,11.0025590277778,10.761,11.127
2016-10-15,2016,Oct,2016-2017,1,,2,11.005,10.8645,10.8627881944444,10.516,11.175
2016-10-16,2016,Oct,2016-2017,1,,2,11.078,11.014,10.9456232638889,10.565,11.175
2016-10-17,2016,Oct,2016-2017,1,,2,10.761,10.873625,10.8949114583333,10.761,11.078
2016-10-18,2016,Oct,2016-2017,1,,2,10.785,10.7975,10.8049097222222,10.687,11.029
2016-10-19,2016,Oct,2016-2017,1,,2,10.663,10.7485,10.7488229166667,10.638,10.858
2016-10-20,2016,Oct,2016-2017,1,,2,10.761,10.714875,10.7300729166667,10.614,10.858
2016-10-21,2016,Oct,2016-2017,1,,2,10.394,10.602,10.6111302083333,10.394,10.761
2016-10-22,2016,Oct,2016-2017,1,,2,10.541,10.394,10.4102239583333,10.32,10.541
2016-10-23,2016,Oct,2016-2017,1,,2,10.492,10.495,10.489140625,10.369,10.565
2016-10-24,2016,Oct,2016-2017,1,,2,10.394,10.663,10.6205104166667,10.394,10.712
2016-10-25,2016,Oct,2016-2017,1,,2,10.467,10.467,10.4581302083333,10.247,10.541
2016-10-26,2016,Oct,2016-2017,1,,2,10.736,10.544,10.6145190972222,10.418,10.883
2016-10-27,2016,Oct,2016-2017,1,,2,10.59,10.687,10.6707118055556,10.59,10.736
2016-10-28,2016,Oct,2016-2017,1,,2,10.565,10.565,10.5671267361111,10.394,10.614
2016-10-29,2016,Oct,2016-2017,1,,2,10.369,10.464375,10.4514166666667,10.247,10.59
2016-10-30,2016,Oct,2016-2017,1,,2,10.541,10.219,10.2644930555556,10.1,10.541
2016-10-31,2016,Oct,2016-2017,1,,2,10.149,10.394,10.3584305555556,10.149,10.541
2016-11-01,2016,Nov,2016-2017,1,,2,9.903,10.0385,10.0351493055556,9.879,10.173
2016-11-02,2016,Nov,2016-2017,1,,2,9.928,9.952,10.0681232638889,9.706,10.467
2016-11-03,2016,Nov,2016-2017,1,,2,10.565,10.228375,10.2447690972222,9.903,10.663
2016-11-04,2016,Nov,2016-2017,1,,2,10.443,10.541,10.5243576388889,10.443,10.638
2016-11-05,2016,Nov,2016-2017,1,,2,10.638,10.5255,10.539578125,10.418,10.687
2016-11-06,2016,Nov,2016-2017,1,,2,10.443,10.638375,10.6027274305556,10.443,10.687
2016-11-07,2016,Nov,2016-2017,1,,2,10.761,10.553,10.57271875,10.394,10.761
2016-11-08,2016,Nov,2016-2017,1,,2,11.053,10.822,10.9026736111111,10.761,11.078
2016-11-09,2016,Nov,2016-2017,1,,2,11.029,11.102,11.0847777777778,11.029,11.127
2016-11-10,2016,Nov,2016-2017,1,,2,10.81,10.836875,10.8900954861111,10.736,11.053
2016-11-11,2016,Nov,2016-2017,1,,2,10.98,10.932,10.9141145833333,10.81,11.029
2016-11-12,2016,Nov,2016-2017,1,,2,10.59,10.932,10.8479201388889,10.565,10.98
2016-11-13,2016,Nov,2016-2017,1,,2,10.834,10.495,10.5090972222222,10.345,10.834
2016-11-14,2016,Nov,2016-2017,1,,2,10.198,10.3325,10.3292986111111,9.952,10.834
2016-11-15,2016,Nov,2016-2017,1,,2,10.418,10.467,10.4765833333333,10.198,10.81
2016-11-16,2016,Nov,2016-2017,1,,2,9.608,9.906125,9.87069791666667,9.262,10.443
2016-11-17,2016,Nov,2016-2017,1,,2,9.41,9.712375,9.66387847222222,9.114,10.124
2016-11-18,2016,Nov,2016-2017,1,,2,10.394,10.231625,10.2540833333333,9.4475,10.638
2016-11-19,2016,Nov,2016-2017,1,,2,9.706,9.734125,9.83602083333334,9.485,10.394
2016-11-20,2016,Nov,2016-2017,1,,2,9.558,9.561125,9.57958333333333,9.435,9.706
2016-11-21,2016,Nov,2016-2017,1,,2,9.213,9.312,9.36474479166667,9.163,9.558
2016-11-22,2016,Nov,2016-2017,1,,2,9.188,9.19125,9.19496701388889,8.941,9.386
2016-11-23,2016,Nov,2016-2017,1,,2,9.41,9.392,9.30974652777778,8.817,9.558
2016-11-24,2016,Nov,2016-2017,1,,2,9.608,9.25625,9.25848263888889,8.866,9.78
2016-11-25,2016,Nov,2016-2017,1,,2,9.485,9.604375,9.60151215277778,9.435,9.805
2016-11-26,2016,Nov,2016-2017,1,,2,9.632,9.388625,9.42055034722222,8.965,9.632
2016-11-27,2016,Nov,2016-2017,1,,2,10.271,9.073375,9.15607118055556,8.693,10.296
2016-11-28,2016,Nov,2016-2017,1,,2,9.756,9.985875,9.94986631944444,9.188,10.32
2016-11-29,2016,Nov,2016-2017,1,,2,9.657,9.76175,9.77527604166667,9.41,10.296
2016-11-30,2016,Nov,2016-2017,1,,2,9.805,9.7925,9.84675,9.534,10.394
2016-12-01,2016,Dec,2016-2017,1,,2,9.46,9.488,9.448140625,8.668,9.7925
2016-12-02,2016,Dec,2016-2017,1,,2,9.608,9.398,9.46006944444444,9.089,10.124
2016-12-03,2016,Dec,2016-2017,1,,2,9.977,10.06325,10.0462690972222,9.361,10.443
2016-12-04,2016,Dec,2016-2017,1,,2,8.717,9.5155,9.5698125,8.717,10.124
2016-12-05,2016,Dec,2016-2017,1,,2,9.089,9.30575,9.29846527777778,8.618,9.632
2016-12-06,2016,Dec,2016-2017,1,,2,7.368,8.282375,8.26043923611111,7.217,9.0765
2016-12-07,2016,Dec,2016-2017,1,,2,6.102,6.911,6.81037847222222,5.847,7.845
2016-12-08,2016,Dec,2016-2017,1,,2,5.334,6.594875,6.34463888888889,4.61,7.116
2016-12-09,2016,Dec,2016-2017,1,,2,6.788,6.80675,6.63551736111111,5.05,7.619
2016-12-10,2016,Dec,2016-2017,1,,2,6.788,6.086125,6.12968055555556,5.308,7.142
2016-12-11,2016,Dec,2016-2017,1,,2,4.869,5.053375,5.02885243055556,3.617,6.889
2016-12-12,2016,Dec,2016-2017,1,,2,5.437,4.778875,4.72836111111111,3.354,5.847
2016-12-13,2016,Dec,2016-2017,1,,2,6.051,5.3275,5.13471180555556,3.195,6.636
2016-12-14,2016,Dec,2016-2017,1,,2,6,5.227875,5.19694270833333,3.38,6.636
2016-12-15,2016,Dec,2016-2017,1,,2,5.257,4.895375,4.80503993055555,3.142,6.535
2016-12-16,2016,Dec,2016-2017,1,,2,4.272,4.2655,3.93789756944444,1.778,5.642
2016-12-17,2016,Dec,2016-2017,1,,2,6.179,5.715875,5.32359895833333,3.854,6.408
2016-12-18,2016,Dec,2016-2017,1,,2,6.408,6.503125,6.53528298611111,6.128,7.167
2016-12-19,2016,Dec,2016-2017,1,,2,7.419,7.46575,7.38327951388889,6.382,8.07
2016-12-20,2016,Dec,2016-2017,1,,2,8.045,8.07,8.06309375,7.343,8.618
2016-12-21,2016,Dec,2016-2017,1,,2,8.369,8.12,8.15126388888889,7.995,8.419
2016-12-22,2016,Dec,2016-2017,1,,2,8.593,8.643,8.63935416666667,8.3815,8.717
2016-12-23,2016,Dec,2016-2017,1,,2,8.543,8.677375,8.63138541666667,8.145,8.792
2016-12-24,2016,Dec,2016-2017,1,,2,7.041,7.672625,7.73920486111111,6.99,8.531
2016-12-25,2016,Dec,2016-2017,1,,2,6,6.7565,6.67016145833333,5.745,7.293
2016-12-26,2016,Dec,2016-2017,1,,2,8.07,7.02175,6.85530208333333,5.949,8.07
2016-12-27,2016,Dec,2016-2017,1,,2,7.645,7.58775,7.64299479166667,6.99,8.344
2016-12-28,2016,Dec,2016-2017,1,,2,7.368,7.540875,7.53622395833334,7.116,8.07
2016-12-29,2016,Dec,2016-2017,1,,2,8.22,7.695,7.76192361111111,7.116,8.469
2016-12-30,2016,Dec,2016-2017,1,,2,7.97,8.016875,7.95797569444444,7.544,8.369
2016-12-31,2016,Dec,2016-2017,1,,2,7.318,7.651125,7.62084027777778,7.142,8.02
2017-01-01,2017,Jan,2016-2017,1,,2,5.565,6.51875,6.47275173611111,4.792,7.419
2017-01-02,2017,Jan,2016-2017,1,,2,4.532,5.22775,5.02003645833333,3.406,6.077
2017-01-03,2017,Jan,2016-2017,1,,2,4.168,4.22,3.94559722222222,2.503,5.462
2017-01-04,2017,Jan,2016-2017,1,,2,5.231,5.007875,5.04692534722222,3.301,6.535
2017-01-05,2017,Jan,2016-2017,1,,2,6.94,6.6645,6.48163020833333,4.973,7.116
2017-01-06,2017,Jan,2016-2017,1,,2,6.56,6.965,6.92529861111111,6.56,7.167
2017-01-07,2017,Jan,2016-2017,1,,2,6.281,6.550375,6.61912326388889,6.281,7.091
2017-01-08,2017,Jan,2016-2017,1,,2,6.128,6.11475,6.16871006944445,5.745,6.813
2017-01-09,2017,Jan,2016-2017,1,,2,5.102,5.79575,5.64022569444445,4.298,6.509
2017-01-10,2017,Jan,2016-2017,1,,2,4.428,5.079125,4.98046875,3.932,5.796
2017-01-11,2017,Jan,2016-2017,1,,2,5.693,4.769125,4.58576215277778,2.85,5.719
2017-01-12,2017,Jan,2016-2017,1,,2,5.975,5.799125,5.54989930555555,3.932,6.56
2017-01-13,2017,Jan,2016-2017,1,,2,6.179,6.11475,6.12109722222222,5.796,6.458
2017-01-14,2017,Jan,2016-2017,1,,2,6.914,6.4455,6.57425173611111,6.051,7.041
2017-01-15,2017,Jan,2016-2017,1,,2,6.99,6.98375,6.96680555555556,6.813,7.066
2017-01-16,2017,Jan,2016-2017,1,,2,7.167,7.03775,7.05495659722222,6.965,7.192
2017-01-17,2017,Jan,2016-2017,1,,2,7.494,7.3555,7.36450868055556,7.167,7.645
2017-01-18,2017,Jan,2016-2017,1,,2,7.82,7.7825,7.73451736111111,7.494,7.87
2017-01-19,2017,Jan,2016-2017,1,,2,7.619,7.8575,7.85609895833333,7.619,8.07
2017-01-20,2017,Jan,2016-2017,1,,2,8.22,8.195,8.13908159722222,7.619,8.27
2017-01-21,2017,Jan,2016-2017,1,,2,7.695,7.954375,7.98427951388889,7.67,8.245
2017-01-22,2017,Jan,2016-2017,1,,2,7.569,7.6445,7.63824652777778,7.318,7.795
2017-01-23,2017,Jan,2016-2017,1,,2,7.393,7.40275,7.37142361111111,7.167,7.569
2017-01-24,2017,Jan,2016-2017,1,,2,7.419,7.364875,7.31191319444444,7.116,7.419
2017-01-25,2017,Jan,2016-2017,1,,2,7.318,7.318,7.32556423611111,7.242,7.419
2017-01-26,2017,Jan,2016-2017,1,,2,7.419,7.406,7.40133159722222,7.293,7.67
2017-01-27,2017,Jan,2016-2017,1,,2,7.393,7.368,7.36729513888889,7.318,7.419
2017-01-28,2017,Jan,2016-2017,1,,2,8.045,7.67575,7.73327777777778,7.368,8.22
2017-01-29,2017,Jan,2016-2017,1,,2,8.369,8.185625,8.16350694444444,8.02,8.369
2017-01-30,2017,Jan,2016-2017,1,,2,7.92,7.91375,7.97752951388889,7.695,8.419
2017-01-31,2017,Jan,2016-2017,1,,2,6.889,7.192,7.19471354166667,6.636,7.92
2017-02-01,2017,Feb,2016-2017,1,,2,5.77,6.051,6.16597048611111,4.947,6.914
2017-02-02,2017,Feb,2016-2017,1,,2,5.565,5.427125,5.33063368055555,3.67,6.408
2017-02-03,2017,Feb,2016-2017,1,,2,4.74,5.140375,5.00893229166667,3.274,5.847
2017-02-04,2017,Feb,2016-2017,1,,2,4.089,4.48975,4.41719965277778,2.664,5.514
2017-02-05,2017,Feb,2016-2017,1,,2,3.854,3.77175,3.79011631944444,1.778,5.205
2017-02-06,2017,Feb,2016-2017,1,,2,3.168,3.422875,3.07695486111111,0.55,4.532
2017-02-07,2017,Feb,2016-2017,1,,2,4.141,3.41925,3.314734375,0.715,4.558
2017-02-08,2017,Feb,2016-2017,1,,2,3.538,3.360125,3.29502604166667,2.236,4.532
2017-02-09,2017,Feb,2016-2017,1,,2,5.514,4.59375,4.50615277777778,3.512,5.539
2017-02-10,2017,Feb,2016-2017,1,,2,5.821,5.411125,5.20936979166667,3.749,5.975
2017-02-11,2017,Feb,2016-2017,1,,2,6.357,6.026,5.98066666666667,5.565,6.408
2017-02-12,2017,Feb,2016-2017,1,,2,6.889,6.350625,6.44472916666667,6.255,6.889
2017-02-13,2017,Feb,2016-2017,1,,2,7.544,6.91725,7.11702256944444,6.737,7.695
2017-02-14,2017,Feb,2016-2017,1,,2,7.444,7.393,7.40330555555556,7.242,7.645
2017-02-15,2017,Feb,2016-2017,1,,2,7.569,7.494,7.51509548611111,7.444,7.67
2017-02-16,2017,Feb,2016-2017,1,,2,7.469,7.494,7.49348611111111,7.444,7.645
2017-02-17,2017,Feb,2016-2017,1,,2,7.343,7.425125,7.40872569444445,7.268,7.519
2017-02-18,2017,Feb,2016-2017,1,,2,7.116,7.116,7.12465104166667,6.813,7.393
2017-02-19,2017,Feb,2016-2017,1,,2,7.066,7.011875,7.03619097222222,6.763,7.268
2017-02-20,2017,Feb,2016-2017,1,,2,6.864,6.99625,7.00235069444444,6.864,7.116
2017-02-21,2017,Feb,2016-2017,1,,2,6.864,6.8515,6.81109027777778,6.636,6.914
2017-02-22,2017,Feb,2016-2017,1,,2,7.393,7.232875,7.133859375,6.737,7.469
2017-02-23,2017,Feb,2016-2017,1,,2,6.813,6.832625,6.84714583333333,6.458,7.393
2017-02-24,2017,Feb,2016-2017,1,,2,6.433,6.509,6.48010416666667,6.051,6.813
2017-02-25,2017,Feb,2016-2017,1,,2,6.179,6.147,5.98000347222222,4.714,6.4205
2017-02-26,2017,Feb,2016-2017,1,,2,6.331,6.179,6.20522916666667,5.719,6.737
2017-02-27,2017,Feb,2016-2017,1,,2,6.382,6.14375,6.09516145833333,4.947,6.763
2017-02-28,2017,Feb,2016-2017,1,,2,6.179,5.96525,5.89669965277778,5.05,6.408
2017-03-01,2017,Mar,2016-2017,1,,2,5.975,5.888375,5.91053472222222,5.668,6.408
2017-03-02,2017,Mar,2016-2017,1,,2,6.737,6.226375,6.23721180555556,5.821,6.737
2017-03-03,2017,Mar,2016-2017,1,,2,6.535,6.56,6.51892708333333,6.179,6.864
2017-03-04,2017,Mar,2016-2017,1,,2,6.357,6.226375,6.10412152777778,5.591,6.522
2017-03-05,2017,Mar,2016-2017,1,,2,6.281,6.518625,6.51740277777778,6.179,6.763
2017-03-06,2017,Mar,2016-2017,1,,2,5.821,6.102,6.15345833333333,5.821,6.585
2017-03-07,2017,Mar,2016-2017,1,,2,5.949,5.79275,5.78170138888889,5.539,5.949
2017-03-08,2017,Mar,2016-2017,1,,2,6.864,5.924,5.97759201388889,5.488,6.965
2017-03-09,2017,Mar,2016-2017,1,,2,6.509,6.505875,6.50726909722222,5.77,7.091
