Date,Year,Month,WaterYear,TWtrPruth_pocketQ_level,TWtrPruth_pocketQ_flags,TWtrPruth_pocketUNESCO_Q_level,TWtrPruth_pocket,TWtrPruth_pocketMed,TWtrPruth_pocketAvg,TWtrPruth_pocketMin,TWtrPruth_pocketMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket,NS_Pruth_pocket
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2018-10-27,2018,Oct,2018-2019,1,,2,9.768,9.768,9.75419444444445,9.669,9.965
2018-10-28,2018,Oct,2018-2019,1,,2,9.669,9.768,9.760609375,9.669,9.768
2018-10-29,2018,Oct,2018-2019,1,,2,9.669,9.669,9.67802777777778,9.571,9.768
2018-10-30,2018,Oct,2018-2019,1,"MV:9 of 24 missing:1 of 24 flagged",3,,9.669,9.65483833014677,9.571,9.669
2018-10-31,2018,Oct,2018-2019,1,,9,,,,,
2018-11-01,2018,Nov,2018-2019,1,,9,,,,,
2018-11-02,2018,Nov,2018-2019,1,,9,,,,,
2018-11-03,2018,Nov,2018-2019,1,,9,,,,,
2018-11-04,2018,Nov,2018-2019,1,,9,,,,,
2018-11-05,2018,Nov,2018-2019,1,,9,,,,,
2018-11-06,2018,Nov,2018-2019,1,,9,,,,,
2018-11-07,2018,Nov,2018-2019,1,,9,,,,,
2018-11-08,2018,Nov,2018-2019,1,,9,,,,,
2018-11-09,2018,Nov,2018-2019,1,,9,,,,,
2018-11-10,2018,Nov,2018-2019,1,,9,,,,,
2018-11-11,2018,Nov,2018-2019,1,,9,,,,,
2018-11-12,2018,Nov,2018-2019,1,,9,,,,,
2018-11-13,2018,Nov,2018-2019,1,,9,,,,,
2018-11-14,2018,Nov,2018-2019,1,,9,,,,,
2018-11-15,2018,Nov,2018-2019,1,,9,,,,,
2018-11-16,2018,Nov,2018-2019,1,,9,,,,,
2018-11-17,2018,Nov,2018-2019,1,,9,,,,,
2018-11-18,2018,Nov,2018-2019,1,,9,,,,,
2018-11-19,2018,Nov,2018-2019,1,,9,,,,,
2018-11-20,2018,Nov,2018-2019,1,,9,,,,,
2018-11-21,2018,Nov,2018-2019,1,,9,,,,,
2018-11-22,2018,Nov,2018-2019,1,,9,,,,,
2018-11-23,2018,Nov,2018-2019,1,,9,,,,,
2018-11-24,2018,Nov,2018-2019,1,,9,,,,,
2018-11-25,2018,Nov,2018-2019,1,,9,,,,,
2018-11-26,2018,Nov,2018-2019,1,,9,,,,,
2018-11-27,2018,Nov,2018-2019,1,,9,,,,,
2018-11-28,2018,Nov,2018-2019,1,,9,,,,,
2018-11-29,2018,Nov,2018-2019,1,,9,,,,,
2018-11-30,2018,Nov,2018-2019,1,,9,,,,,
2018-12-01,2018,Dec,2018-2019,1,,9,,,,,
2018-12-02,2018,Dec,2018-2019,1,,9,,,,,
2018-12-03,2018,Dec,2018-2019,1,,9,,,,,
2018-12-04,2018,Dec,2018-2019,1,,9,,,,,
2018-12-05,2018,Dec,2018-2019,1,,9,,,,,
2018-12-06,2018,Dec,2018-2019,1,,9,,,,,
2018-12-07,2018,Dec,2018-2019,1,,9,,,,,
2018-12-08,2018,Dec,2018-2019,1,,9,,,,,
2018-12-09,2018,Dec,2018-2019,1,,9,,,,,
2018-12-10,2018,Dec,2018-2019,1,,9,,,,,
2018-12-11,2018,Dec,2018-2019,1,,9,,,,,
2018-12-12,2018,Dec,2018-2019,1,,9,,,,,
2018-12-13,2018,Dec,2018-2019,1,,9,,,,,
2018-12-14,2018,Dec,2018-2019,1,,9,,,,,
2018-12-15,2018,Dec,2018-2019,1,,9,,,,,
2018-12-16,2018,Dec,2018-2019,1,,9,,,,,
2018-12-17,2018,Dec,2018-2019,1,,9,,,,,
2018-12-18,2018,Dec,2018-2019,1,,9,,,,,
2018-12-19,2018,Dec,2018-2019,1,,9,,,,,
2018-12-20,2018,Dec,2018-2019,1,,9,,,,,
2018-12-21,2018,Dec,2018-2019,1,,9,,,,,
2018-12-22,2018,Dec,2018-2019,1,,9,,,,,
2018-12-23,2018,Dec,2018-2019,1,,9,,,,,
2018-12-24,2018,Dec,2018-2019,1,,9,,,,,
2018-12-25,2018,Dec,2018-2019,1,,9,,,,,
2018-12-26,2018,Dec,2018-2019,1,,9,,,,,
2018-12-27,2018,Dec,2018-2019,1,,9,,,,,
2018-12-28,2018,Dec,2018-2019,1,,9,,,,,
2018-12-29,2018,Dec,2018-2019,1,,9,,,,,
2018-12-30,2018,Dec,2018-2019,1,,9,,,,,
2018-12-31,2018,Dec,2018-2019,1,,9,,,,,
2019-01-01,2019,Jan,2018-2019,1,,9,,,,,
2019-01-02,2019,Jan,2018-2019,1,,9,,,,,
2019-01-03,2019,Jan,2018-2019,1,,9,,,,,
2019-01-04,2019,Jan,2018-2019,1,,9,,,,,
2019-01-05,2019,Jan,2018-2019,1,,9,,,,,
2019-01-06,2019,Jan,2018-2019,1,,9,,,,,
2019-01-07,2019,Jan,2018-2019,1,,9,,,,,
2019-01-08,2019,Jan,2018-2019,1,,9,,,,,
2019-01-09,2019,Jan,2018-2019,1,,9,,,,,
2019-01-10,2019,Jan,2018-2019,1,,9,,,,,
2019-01-11,2019,Jan,2018-2019,1,,9,,,,,
2019-01-12,2019,Jan,2018-2019,1,,9,,,,,
2019-01-13,2019,Jan,2018-2019,1,,9,,,,,
2019-01-14,2019,Jan,2018-2019,1,,9,,,,,
