Date,Year,Month,WaterYear,TWtrGooseSE_sgrassQ_level,TWtrGooseSE_sgrassQ_flags,TWtrGooseSE_sgrassUNESCO_Q_level,TWtrGooseSE_sgrass,TWtrGooseSE_sgrassMed,TWtrGooseSE_sgrassAvg,TWtrGooseSE_sgrassMin,TWtrGooseSE_sgrassMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass,NS_Goose_SE_sgrass
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2018-01-22,2018,Jan,2017-2018,1,,2,6.97777777777778,7.28,7.20418788580247,6.87722222222222,7.38111111111111
2018-01-23,2018,Jan,2017-2018,1,,2,7.17888888888889,7.17888888888889,7.17964313271605,6.87722222222222,7.38111111111111
2018-01-24,2018,Jan,2017-2018,1,,2,7.28,7.38111111111111,7.32476273148148,7.17888888888889,7.38111111111111
2018-01-25,2018,Jan,2017-2018,1,,2,7.07888888888889,7.17888888888889,7.19638310185185,6.97777777777778,7.38111111111111
2018-01-26,2018,Jan,2017-2018,1,,2,6.87722222222222,6.80055555555556,6.79612172067901,6.57277777777778,7.07888888888889
2018-01-27,2018,Jan,2017-2018,1,,2,6.97777777777778,7.22944444444444,7.23285011574074,6.775,7.58222222222222
2018-01-28,2018,Jan,2017-2018,1,,2,7.28,7.17888888888889,7.12553240740741,6.67388888888889,7.38111111111111
2018-01-29,2018,Jan,2017-2018,1,,2,7.68222222222222,7.48111111111111,7.43582947530864,7.17888888888889,7.78222222222222
2018-01-30,2018,Jan,2017-2018,1,,2,7.78222222222222,7.78222222222222,7.71173996913581,7.38111111111111,7.88222222222222
2018-01-31,2018,Jan,2017-2018,1,,2,7.48111111111111,7.53166666666667,7.41595100308642,6.87722222222222,7.78222222222222
2018-02-01,2018,Feb,2017-2018,1,,2,7.07888888888889,7.16638888888889,7.18974922839506,6.97777777777778,7.48111111111111
2018-02-02,2018,Feb,2017-2018,1,,2,7.58222222222222,7.48111111111111,7.47276813271605,7.12888888888889,7.68222222222222
2018-02-03,2018,Feb,2017-2018,1,,2,7.68222222222222,7.68222222222222,7.65425540123457,7.48111111111111,7.68222222222222
2018-02-04,2018,Feb,2017-2018,1,,2,7.68222222222222,7.68222222222222,7.65583333333334,7.58222222222222,7.68222222222222
2018-02-05,2018,Feb,2017-2018,1,,2,7.78222222222222,7.68222222222222,7.70288194444445,7.68222222222222,7.78222222222222
2018-02-06,2018,Feb,2017-2018,1,,2,7.48111111111111,7.65722222222222,7.65340084876544,7.48111111111111,7.78222222222222
2018-02-07,2018,Feb,2017-2018,1,,2,7.78222222222222,7.68222222222222,7.71221643518519,7.48111111111111,7.78222222222222
2018-02-08,2018,Feb,2017-2018,1,,2,7.98277777777778,7.68222222222222,7.70544270833334,7.48111111111111,7.98277777777778
2018-02-09,2018,Feb,2017-2018,1,,2,7.98277777777778,7.98277777777778,8.01038966049383,7.88222222222222,8.18222222222222
2018-02-10,2018,Feb,2017-2018,1,,2,6.87722222222222,7.07888888888889,7.34749421296296,6.47111111111111,7.98277777777778
2018-02-11,2018,Feb,2017-2018,1,,2,6.775,6.87722222222222,6.89563271604938,6.57277777777778,7.17888888888889
2018-02-12,2018,Feb,2017-2018,1,,2,6.26777777777778,6.40791666666667,6.4563744212963,6.16611111111111,6.775
2018-02-13,2018,Feb,2017-2018,1,,2,6.67388888888889,6.62333333333333,6.56275173611111,6.31888888888889,6.67388888888889
2018-02-14,2018,Feb,2017-2018,1,,2,7.17888888888889,7.12888888888889,7.1272868441358,6.57277777777778,7.38111111111111
2018-02-15,2018,Feb,2017-2018,1,,2,6.57277777777778,6.775,6.71920428240741,6.37,7.17888888888889
2018-02-16,2018,Feb,2017-2018,1,,2,7.38111111111111,6.73701388888889,6.91586902006173,6.57277777777778,7.38111111111111
2018-02-17,2018,Feb,2017-2018,1,,2,6.47111111111111,6.97777777777778,6.94668016975308,6.47111111111111,7.33055555555556
2018-02-18,2018,Feb,2017-2018,1,,2,7.07888888888889,6.47111111111111,6.5567611882716,5.86,7.28
2018-02-19,2018,Feb,2017-2018,1,,2,6.06388888888889,6.26805555555555,6.35941261574074,5.86,7.07888888888889
2018-02-20,2018,Feb,2017-2018,1,,2,5.45,5.55222222222222,5.59031732253086,5.24388888888889,6.06388888888889
2018-02-21,2018,Feb,2017-2018,1,,2,5.75722222222222,5.86,5.8439380787037,5.34722222222222,6.26777777777778
2018-02-22,2018,Feb,2017-2018,1,,2,5.75722222222222,6.06388888888889,6.05266975308642,5.75722222222222,6.37
2018-02-23,2018,Feb,2017-2018,1,,2,6.47111111111111,6.49652777777778,6.45280381944445,5.80861111111111,6.67388888888889
2018-02-24,2018,Feb,2017-2018,1,,2,6.06388888888889,6.26777777777778,6.24451099537037,6.06388888888889,6.47111111111111
2018-02-25,2018,Feb,2017-2018,1,,2,6.06388888888889,6.06388888888889,6.03141203703704,5.86,6.37
2018-02-26,2018,Feb,2017-2018,1,,2,6.47111111111111,5.97493055555555,6.03712866512346,5.86,6.47111111111111
2018-02-27,2018,Feb,2017-2018,1,,2,6.37,6.37,6.42886381172839,6.06388888888889,6.775
2018-02-28,2018,Feb,2017-2018,1,,2,6.26777777777778,6.21694444444444,6.19234953703703,5.86,6.37
2018-03-01,2018,Mar,2017-2018,1,,2,6.67388888888889,6.47111111111111,6.53094618055556,6.26777777777778,6.87722222222222
2018-03-02,2018,Mar,2017-2018,1,,2,6.47111111111111,6.47111111111111,6.48684124228395,6.16611111111111,6.775
2018-03-03,2018,Mar,2017-2018,1,,2,5.96222222222222,6.16611111111111,6.19511188271605,5.96222222222222,6.47111111111111
2018-03-04,2018,Mar,2017-2018,1,,2,5.96222222222222,5.96222222222222,5.93930555555556,5.655,6.16611111111111
2018-03-05,2018,Mar,2017-2018,1,,2,6.06388888888889,6.06388888888889,6.036953125,5.86,6.26777777777778
2018-03-06,2018,Mar,2017-2018,1,,2,6.16611111111111,6.16611111111111,6.16512731481481,5.96222222222222,6.37
2018-03-07,2018,Mar,2017-2018,1,,2,6.87722222222222,6.26777777777778,6.32148148148148,5.86,6.87722222222222
2018-03-08,2018,Mar,2017-2018,1,,2,6.57277777777778,6.57277777777778,6.52323688271605,6.37,6.82611111111111
2018-03-09,2018,Mar,2017-2018,1,,2,6.37,6.47111111111111,6.42426793981482,6.06388888888889,6.57277777777778
2018-03-10,2018,Mar,2017-2018,1,,2,6.775,6.61069444444444,6.6445630787037,6.37,6.87722222222222
2018-03-11,2018,Mar,2017-2018,1,,2,6.775,6.775,6.72935956790123,6.67388888888889,6.775
2018-03-12,2018,Mar,2017-2018,1,,2,7.17888888888889,7.07888888888889,7.03848476080247,6.775,7.38111111111111
2018-03-13,2018,Mar,2017-2018,1,,2,7.38111111111111,7.28,7.27055941358025,7.07888888888889,7.38111111111111
2018-03-14,2018,Mar,2017-2018,1,,2,7.48111111111111,7.38111111111111,7.40648533950618,7.17888888888889,7.68222222222222
2018-03-15,2018,Mar,2017-2018,1,,2,7.48111111111111,7.28,7.30854938271605,6.97777777777778,7.78222222222222
2018-03-16,2018,Mar,2017-2018,1,,2,7.68222222222222,7.53166666666667,7.4563175154321,7.07888888888889,7.68222222222222
2018-03-17,2018,Mar,2017-2018,1,,2,7.98277777777778,7.73222222222222,7.7909056712963,7.58222222222222,8.08222222222222
2018-03-18,2018,Mar,2017-2018,1,"MV:9 of 24 missing:2 of 24 flagged",3,7.782,7.68442320261438,7.66063681009441,7.28,7.98277777777778
2018-03-19,2018,Mar,2017-2018,1,,2,7.882,7.7195,7.6468125,7.381,7.882
2018-03-20,2018,Mar,2017-2018,1,,2,7.682,7.6445,7.641125,7.481,7.882
2018-03-21,2018,Mar,2017-2018,1,,2,7.582,7.5315,7.49390972222222,7.28,7.682
2018-03-22,2018,Mar,2017-2018,1,,2,7.079,7.28,7.29976909722222,7.079,7.582
2018-03-23,2018,Mar,2017-2018,1,,2,7.582,7.28,7.20361979166667,6.877,7.582
2018-03-24,2018,Mar,2017-2018,1,,2,7.582,7.582,7.62827777777778,7.381,8.082
2018-03-25,2018,Mar,2017-2018,1,,2,7.179,7.28,7.34781770833333,7.079,7.582
2018-03-26,2018,Mar,2017-2018,1,,2,7.079,7.079,7.06576388888889,6.877,7.179
2018-03-27,2018,Mar,2017-2018,1,,2,7.481,7.431,7.45209375,7.079,7.882
2018-03-28,2018,Mar,2017-2018,1,,2,7.782,7.632,7.64283854166666,7.481,7.882
2018-03-29,2018,Mar,2017-2018,1,,2,7.682,7.682,7.66749305555555,7.481,7.782
2018-03-30,2018,Mar,2017-2018,1,,2,7.882,7.682,7.78413194444444,7.481,8.282
2018-03-31,2018,Mar,2017-2018,1,,2,7.983,7.6945,7.73519270833333,7.381,8.182
2018-04-01,2018,Apr,2017-2018,1,,2,7.782,7.607,7.71736979166667,7.28,8.182
2018-04-02,2018,Apr,2017-2018,1,,2,7.582,7.493625,7.52836805555555,7.381,7.882
2018-04-03,2018,Apr,2017-2018,1,,2,8.082,7.582,7.66390972222222,7.179,8.082
2018-04-04,2018,Apr,2017-2018,1,,2,8.182,7.983,8.00840972222222,7.582,8.481
2018-04-05,2018,Apr,2017-2018,1,,2,7.983,7.983,7.96939409722222,7.782,8.182
2018-04-06,2018,Apr,2017-2018,1,,2,7.882,7.983,7.94530034722222,7.882,7.983
2018-04-07,2018,Apr,2017-2018,1,,2,7.983,7.882,7.80899826388889,7.481,7.983
2018-04-08,2018,Apr,2017-2018,1,,2,8.68,8.332,8.25158854166667,7.882,8.68
2018-04-09,2018,Apr,2017-2018,1,,2,9.176,8.8785,8.92990277777778,8.581,9.275
2018-04-10,2018,Apr,2017-2018,1,,2,8.481,8.779,8.80733159722222,8.481,9.176
2018-04-11,2018,Apr,2017-2018,1,,2,8.382,8.443875,8.45315798611111,8.382,8.581
2018-04-12,2018,Apr,2017-2018,1,,2,8.182,8.2945,8.392125,8.182,8.978
2018-04-13,2018,Apr,2017-2018,1,,2,8.082,8.082,8.11506944444444,7.983,8.382
2018-04-14,2018,Apr,2017-2018,1,,2,7.882,7.882,7.91804861111111,7.782,8.082
2018-04-15,2018,Apr,2017-2018,1,,2,8.382,7.983,8.18495833333334,7.782,8.879
2018-04-16,2018,Apr,2017-2018,1,,2,8.68,8.382,8.42902430555556,7.983,8.978
2018-04-17,2018,Apr,2017-2018,1,,2,8.581,8.481,8.37810243055555,8.082,8.779
2018-04-18,2018,Apr,2017-2018,1,,2,8.978,8.7295,8.69944270833333,8.082,9.275
2018-04-19,2018,Apr,2017-2018,1,,2,8.68,8.879,8.87635763888889,8.481,9.176
2018-04-20,2018,Apr,2017-2018,1,,2,8.481,8.581,8.56594270833333,8.382,8.68
2018-04-21,2018,Apr,2017-2018,1,,2,9.176,8.791875,8.677015625,8.082,9.176
2018-04-22,2018,Apr,2017-2018,1,,2,9.176,9.176,9.25233333333333,8.779,9.965
2018-04-23,2018,Apr,2017-2018,1,,2,9.373,9.176,9.25285243055556,8.68,10.455
2018-04-24,2018,Apr,2017-2018,1,,2,9.373,9.373,9.4698125,9.176,10.161
2018-04-25,2018,Apr,2017-2018,1,,2,9.077,9.163625,9.16727083333333,8.779,9.571
2018-04-26,2018,Apr,2017-2018,1,,2,9.768,9.5215,9.612953125,9.077,10.455
2018-04-27,2018,Apr,2017-2018,1,,2,10.553,10.0875,10.188671875,9.768,10.846
2018-04-28,2018,Apr,2017-2018,1,,2,10.063,10.161,10.1117048611111,9.571,10.651
2018-04-29,2018,Apr,2017-2018,1,,2,9.866,9.669,9.62868923611111,8.978,10.357
2018-04-30,2018,Apr,2017-2018,1,,2,10.259,10.22225,10.0820121527778,9.373,10.553
2018-05-01,2018,May,2017-2018,1,,2,10.357,10.455,10.3357465277778,9.373,10.846
2018-05-02,2018,May,2017-2018,1,,2,10.455,10.54075,10.5437395833333,10.259,10.944
2018-05-03,2018,May,2017-2018,1,,2,10.651,10.61425,10.5654305555556,10.259,10.846
2018-05-04,2018,May,2017-2018,1,,2,10.748,10.748,10.684234375,10.357,10.944
2018-05-05,2018,May,2017-2018,1,,2,10.063,10.651,10.7844739583333,10.063,11.528
2018-05-06,2018,May,2017-2018,1,,2,9.965,9.866,9.94396875,9.571,10.553
2018-05-07,2018,May,2017-2018,1,,2,11.041,10.944,10.6440208333333,9.965,11.236
2018-05-08,2018,May,2017-2018,1,,2,10.944,10.944,11.0272586805556,10.846,11.334
2018-05-09,2018,May,2017-2018,1,,2,11.236,11.285,11.4538819444444,10.944,12.497
2018-05-10,2018,May,2017-2018,1,,2,11.722,11.588625,11.5955729166667,11.139,12.304
2018-05-11,2018,May,2017-2018,1,,2,10.846,11.916,11.8260833333333,10.846,12.594
2018-05-12,2018,May,2017-2018,1,,2,11.431,11.199625,11.2722690972222,10.846,11.625
2018-05-13,2018,May,2017-2018,1,,2,11.431,11.528,11.5805416666667,11.334,12.11
2018-05-14,2018,May,2017-2018,1,,2,11.916,11.89175,11.8774079861111,11.334,12.497
2018-05-15,2018,May,2017-2018,1,,2,11.625,11.625,11.4778038194444,10.748,12.207
2018-05-16,2018,May,2017-2018,1,,2,11.528,11.6735,11.6546961805556,11.041,12.207
2018-05-17,2018,May,2017-2018,1,,2,11.528,11.467375,11.3864583333333,10.553,11.916
2018-05-18,2018,May,2017-2018,1,,2,12.207,12.03725,11.8013350694444,10.944,12.401
2018-05-19,2018,May,2017-2018,1,,2,12.304,12.207,12.1778663194444,11.625,12.401
2018-05-20,2018,May,2017-2018,1,,2,12.497,12.304,12.3108315972222,12.013,12.787
2018-05-21,2018,May,2017-2018,1,,2,12.401,12.3525,12.4026458333333,12.11,12.98
2018-05-22,2018,May,2017-2018,1,,2,12.304,12.304,12.3677309027778,12.11,12.787
2018-05-23,2018,May,2017-2018,1,,2,12.11,12.304,12.2870520833333,11.916,13.076
2018-05-24,2018,May,2017-2018,1,,2,12.11,12.340375,12.4565694444444,12.013,13.269
2018-05-25,2018,May,2017-2018,1,,2,12.013,12.243375,12.2681128472222,11.916,12.69
2018-05-26,2018,May,2017-2018,1,,2,11.334,11.7705,11.8168107638889,11.334,12.11
2018-05-27,2018,May,2017-2018,1,,2,11.431,11.431,11.4246857638889,11.236,11.625
2018-05-28,2018,May,2017-2018,1,,2,11.528,11.612875,11.6065538194444,11.236,12.11
2018-05-29,2018,May,2017-2018,1,,2,11.916,12.013,11.9213888888889,11.528,12.207
2018-05-30,2018,May,2017-2018,1,,2,12.304,12.207,12.1369444444444,11.722,12.401
2018-05-31,2018,May,2017-2018,1,,2,12.497,12.425,12.3907135416667,12.11,12.69
2018-06-01,2018,Jun,2017-2018,1,,2,12.013,12.11,12.2105069444444,12.013,12.497
2018-06-02,2018,Jun,2017-2018,1,,2,12.401,12.3525,12.2746180555555,11.916,12.69
2018-06-03,2018,Jun,2017-2018,1,,2,12.69,12.69,12.489359375,11.722,12.98
2018-06-04,2018,Jun,2017-2018,1,,2,12.69,12.69,12.6432708333333,12.304,13.076
2018-06-05,2018,Jun,2017-2018,1,,2,11.819,12.497,12.3229496527778,11.722,12.69
2018-06-06,2018,Jun,2017-2018,1,,2,11.722,11.722,11.7268836805556,11.625,11.819
2018-06-07,2018,Jun,2017-2018,1,,2,11.722,11.722,11.7327777777778,11.625,11.916
2018-06-08,2018,Jun,2017-2018,1,,2,11.722,11.722,11.7388402777778,11.625,11.916
2018-06-09,2018,Jun,2017-2018,1,,2,11.916,11.916,11.96878125,11.625,12.497
2018-06-10,2018,Jun,2017-2018,1,,2,12.11,12.207,12.2724201388889,11.916,12.69
2018-06-11,2018,Jun,2017-2018,1,,2,13.076,12.69,12.8398784722222,12.11,13.365
2018-06-12,2018,Jun,2017-2018,1,,2,12.98,13.173,13.2169097222222,12.98,13.75
2018-06-13,2018,Jun,2017-2018,1,,2,12.497,12.98,13.0012899305556,12.497,13.461
2018-06-14,2018,Jun,2017-2018,1,,2,12.883,12.967875,12.91409375,12.401,13.269
2018-06-15,2018,Jun,2017-2018,1,,2,12.304,12.401,12.5033246527778,12.013,13.269
2018-06-16,2018,Jun,2017-2018,1,,2,13.269,13.173,13.0232899305556,12.304,13.654
2018-06-17,2018,Jun,2017-2018,1,,2,13.076,13.269,13.4474809027778,12.883,14.421
2018-06-18,2018,Jun,2017-2018,1,,2,13.461,13.317,13.3614913194444,12.69,14.421
2018-06-19,2018,Jun,2017-2018,1,,2,13.846,13.846,13.786734375,13.076,14.804
2018-06-20,2018,Jun,2017-2018,1,,2,13.942,13.93,13.9577916666667,13.75,14.517
2018-06-21,2018,Jun,2017-2018,1,,2,13.654,13.942,14.0056388888889,13.558,14.709
2018-06-22,2018,Jun,2017-2018,1,,2,13.654,13.906,13.9565,13.558,14.517
2018-06-23,2018,Jun,2017-2018,1,,2,13.942,14.098,14.1359097222222,13.654,14.804
2018-06-24,2018,Jun,2017-2018,1,,2,14.23,14.241875,14.3290416666667,13.942,14.709
2018-06-25,2018,Jun,2017-2018,1,,2,13.942,14.2775,14.2646458333333,13.942,14.421
2018-06-26,2018,Jun,2017-2018,1,,2,13.558,14.325,14.1774722222222,13.558,14.613
2018-06-27,2018,Jun,2017-2018,1,,2,14.325,14.134,14.0676059027778,13.461,14.421
2018-06-28,2018,Jun,2017-2018,1,,2,13.942,14.134,14.1717482638889,13.942,14.517
2018-06-29,2018,Jun,2017-2018,1,,2,14.134,14.038,14.0735972222222,13.942,14.325
2018-06-30,2018,Jun,2017-2018,1,,2,13.558,14.11,14.0262847222222,13.558,14.325
2018-07-01,2018,Jul,2017-2018,1,,2,13.75,13.846,13.7780972222222,13.365,14.134
2018-07-02,2018,Jul,2017-2018,1,,2,13.173,13.642,13.6852170138889,13.173,14.613
2018-07-03,2018,Jul,2017-2018,1,,2,13.942,13.75,13.7042690972222,13.173,14.517
2018-07-04,2018,Jul,2017-2018,1,,2,13.942,14.086,14.2480277777778,13.75,15.187
2018-07-05,2018,Jul,2017-2018,1,,2,14.613,14.421,14.4506059027778,13.942,15.187
2018-07-06,2018,Jul,2017-2018,1,,2,14.9,14.709,14.7253072916667,14.421,15.282
2018-07-07,2018,Jul,2017-2018,1,,2,15.187,15.139,15.2179392361111,14.804,16.141
2018-07-08,2018,Jul,2017-2018,1,,2,14.709,15.378,15.4129409722222,14.613,16.046
2018-07-09,2018,Jul,2017-2018,1,,2,14.996,15.377875,15.324828125,14.709,15.855
2018-07-10,2018,Jul,2017-2018,1,,2,15.187,16.213,16.2955920138889,14.996,16.999
2018-07-11,2018,Jul,2017-2018,1,,2,15.187,15.497,15.5633611111111,14.9,16.332
2018-07-12,2018,Jul,2017-2018,1,,2,14.325,14.601,14.7416284722222,14.038,15.855
2018-07-13,2018,Jul,2017-2018,1,,2,14.134,14.182,14.2658246527778,13.654,14.9
2018-07-14,2018,Jul,2017-2018,1,,2,13.654,14.074,14.0751319444444,13.558,14.9
2018-07-15,2018,Jul,2017-2018,1,,2,13.173,13.5095,13.6501267361111,13.076,14.709
2018-07-16,2018,Jul,2017-2018,1,,2,12.883,13.173,13.2380520833333,12.401,14.421
2018-07-17,2018,Jul,2017-2018,1,,2,13.269,13.1725,13.1734340277778,12.497,14.134
2018-07-18,2018,Jul,2017-2018,1,,2,13.173,13.329,13.4852222222222,12.787,14.517
2018-07-19,2018,Jul,2017-2018,1,,2,13.269,12.883,12.8053263888889,12.304,13.365
2018-07-20,2018,Jul,2017-2018,1,,2,12.401,12.69,12.7216736111111,12.11,13.365
2018-07-21,2018,Jul,2017-2018,1,,2,12.497,12.449,12.4506527777778,12.11,12.98
2018-07-22,2018,Jul,2017-2018,1,,2,12.594,12.69,12.7330260416667,12.497,13.076
2018-07-23,2018,Jul,2017-2018,1,,2,12.401,12.823,12.7898003472222,12.401,13.269
2018-07-24,2018,Jul,2017-2018,1,,2,13.365,13.173,13.1399652777778,12.401,13.558
2018-07-25,2018,Jul,2017-2018,1,,2,13.173,13.558,13.4651111111111,12.98,13.846
2018-07-26,2018,Jul,2017-2018,1,,2,13.558,13.654,13.5949982638889,12.98,14.038
2018-07-27,2018,Jul,2017-2018,1,,2,13.654,13.942,13.9310138888889,13.365,14.421
2018-07-28,2018,Jul,2017-2018,1,,2,13.654,13.99,13.8971597222222,13.269,14.325
2018-07-29,2018,Jul,2017-2018,1,,2,13.365,13.786,13.8042378472222,13.269,14.325
2018-07-30,2018,Jul,2017-2018,1,,2,13.461,13.702,13.7066805555556,13.076,14.517
2018-07-31,2018,Jul,2017-2018,1,,2,14.23,14.23,14.0807413194444,13.365,14.613
2018-08-01,2018,Aug,2017-2018,1,,2,14.421,14.325,14.323640625,14.134,14.613
2018-08-02,2018,Aug,2017-2018,1,,2,13.654,13.942,13.962796875,13.173,14.613
2018-08-03,2018,Aug,2017-2018,1,,2,14.421,14.217875,14.135765625,13.269,15.091
2018-08-04,2018,Aug,2017-2018,1,,2,14.804,14.493,14.4404739583333,13.942,14.9
2018-08-05,2018,Aug,2017-2018,1,,2,14.709,14.637,14.7115190972222,14.517,15.091
2018-08-06,2018,Aug,2017-2018,1,,2,14.9,14.828,14.8617725694444,14.613,15.187
2018-08-07,2018,Aug,2017-2018,1,,2,14.613,15.091,15.0830677083333,14.613,15.569
2018-08-08,2018,Aug,2017-2018,1,,2,14.804,15.091,15.1360086805556,14.613,15.473
2018-08-09,2018,Aug,2017-2018,1,,2,15.187,15.378,15.4142239583333,14.804,15.855
2018-08-10,2018,Aug,2017-2018,1,,2,14.134,14.97175,14.9225017361111,14.134,15.855
2018-08-11,2018,Aug,2017-2018,1,,2,14.325,14.325,14.3582309027778,13.846,14.709
2018-08-12,2018,Aug,2017-2018,1,,2,14.325,14.349,14.4157430555556,14.134,14.9
2018-08-13,2018,Aug,2017-2018,1,,2,13.846,14.134,14.1298107638889,13.654,14.517
2018-08-14,2018,Aug,2017-2018,1,,2,13.654,13.75,13.8049583333333,13.558,14.325
2018-08-15,2018,Aug,2017-2018,1,,2,13.173,13.642,13.6131059027778,12.98,14.134
2018-08-16,2018,Aug,2017-2018,1,,2,13.269,13.173,13.1876111111111,12.787,13.654
2018-08-17,2018,Aug,2017-2018,1,,2,13.558,13.257,13.2629427083333,12.883,13.846
2018-08-18,2018,Aug,2017-2018,1,,2,12.787,13.269,13.2090677083333,12.69,13.75
2018-08-19,2018,Aug,2017-2018,1,,2,12.69,12.594,12.5811128472222,12.401,12.787
