Date,Year,Month,WaterYear,TWtrMcmullin_southQ_level,TWtrMcmullin_southQ_flags,TWtrMcmullin_southUNESCO_Q_level,TWtrMcmullin_south,TWtrMcmullin_southMed,TWtrMcmullin_southAvg,TWtrMcmullin_southMin,TWtrMcmullin_southMax
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south,NS_Mcmullin_south
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2016-06-25,2016,Jun,2015-2016,1,,9,,,,,
2016-06-26,2016,Jun,2015-2016,1,,9,,,,,
2016-06-27,2016,Jun,2015-2016,1,,9,,,,,
2016-06-28,2016,Jun,2015-2016,1,,9,,,,,
2016-06-29,2016,Jun,2015-2016,1,,9,,,,,
2016-06-30,2016,Jun,2015-2016,1,,9,,,,,
2016-07-01,2016,Jul,2015-2016,1,,9,,,,,
2016-07-02,2016,Jul,2015-2016,1,,9,,,,,
2016-07-03,2016,Jul,2015-2016,1,,9,,,,,
2016-07-04,2016,Jul,2015-2016,1,,9,,,,,
2016-07-05,2016,Jul,2015-2016,1,,9,,,,,
2016-07-06,2016,Jul,2015-2016,1,,9,,,,,
2016-07-07,2016,Jul,2015-2016,1,,9,,,,,
2016-07-08,2016,Jul,2015-2016,1,,9,,,,,
2016-07-09,2016,Jul,2015-2016,1,,9,,,,,
2016-07-10,2016,Jul,2015-2016,1,,9,,,,,
2016-07-11,2016,Jul,2015-2016,1,,9,,,,,
2016-07-12,2016,Jul,2015-2016,1,,9,,,,,
2016-07-13,2016,Jul,2015-2016,1,,9,,,,,
2016-07-14,2016,Jul,2015-2016,1,,9,,,,,
2016-07-15,2016,Jul,2015-2016,1,,9,,,,,
2016-07-16,2016,Jul,2015-2016,1,,9,,,,,
2016-07-17,2016,Jul,2015-2016,1,,9,,,,,
2016-07-18,2016,Jul,2015-2016,1,,9,,,,,
2016-07-19,2016,Jul,2015-2016,1,,9,,,,,
2016-07-20,2016,Jul,2015-2016,1,,9,,,,,
2016-07-21,2016,Jul,2015-2016,1,,9,,,,,
2016-07-22,2016,Jul,2015-2016,1,,9,,,,,
2016-07-23,2016,Jul,2015-2016,1,,9,,,,,
2016-07-24,2016,Jul,2015-2016,1,,9,,,,,
2016-07-25,2016,Jul,2015-2016,1,,9,,,,,
2016-07-26,2016,Jul,2015-2016,1,,9,,,,,
2016-07-27,2016,Jul,2015-2016,1,,9,,,,,
2016-07-28,2016,Jul,2015-2016,1,,9,,,,,
2016-07-29,2016,Jul,2015-2016,1,,9,,,,,
2016-07-30,2016,Jul,2015-2016,1,,9,,,,,
2016-07-31,2016,Jul,2015-2016,1,,9,,,,,
2016-08-01,2016,Aug,2015-2016,1,,9,,,,,
2016-08-02,2016,Aug,2015-2016,1,,9,,,,,
2016-08-03,2016,Aug,2015-2016,1,,9,,,,,
2016-08-04,2016,Aug,2015-2016,1,,9,,,,,
2016-08-05,2016,Aug,2015-2016,1,,9,,,,,
2016-08-06,2016,Aug,2015-2016,1,,9,,,,,
2016-08-07,2016,Aug,2015-2016,1,,9,,,,,
2016-08-08,2016,Aug,2015-2016,1,,9,,,,,
2016-08-09,2016,Aug,2015-2016,1,,9,,,,,
2016-08-10,2016,Aug,2015-2016,1,,9,,,,,
2016-08-11,2016,Aug,2015-2016,1,,9,,,,,
2016-08-12,2016,Aug,2015-2016,1,,9,,,,,
2016-08-13,2016,Aug,2015-2016,1,,9,,,,,
2016-08-14,2016,Aug,2015-2016,1,,9,,,,,
2016-08-15,2016,Aug,2015-2016,1,,9,,,,,
2016-08-16,2016,Aug,2015-2016,1,,9,,,,,
2016-08-17,2016,Aug,2015-2016,1,,9,,,,,
2016-08-18,2016,Aug,2015-2016,1,,9,,,,,
2016-08-19,2016,Aug,2015-2016,1,,9,,,,,
2016-08-20,2016,Aug,2015-2016,1,,9,,,,,
2016-08-21,2016,Aug,2015-2016,1,,9,,,,,
2016-08-22,2016,Aug,2015-2016,1,,9,,,,,
2016-08-23,2016,Aug,2015-2016,1,,9,,,,,
2016-08-24,2016,Aug,2015-2016,1,,9,,,,,
2016-08-25,2016,Aug,2015-2016,1,,9,,,,,
2016-08-26,2016,Aug,2015-2016,1,,9,,,,,
2016-08-27,2016,Aug,2015-2016,1,,9,,,,,
2016-08-28,2016,Aug,2015-2016,1,,9,,,,,
2016-08-29,2016,Aug,2015-2016,1,,9,,,,,
2016-08-30,2016,Aug,2015-2016,1,,9,,,,,
2016-08-31,2016,Aug,2015-2016,1,,9,,,,,
2016-09-01,2016,Sep,2015-2016,1,,9,,,,,
2016-09-02,2016,Sep,2015-2016,1,,9,,,,,
2016-09-03,2016,Sep,2015-2016,1,,9,,,,,
2016-09-04,2016,Sep,2015-2016,1,,9,,,,,
2016-09-05,2016,Sep,2015-2016,1,,9,,,,,
2016-09-06,2016,Sep,2015-2016,1,,9,,,,,
2016-09-07,2016,Sep,2015-2016,1,,9,,,,,
2016-09-08,2016,Sep,2015-2016,1,,9,,,,,
2016-09-09,2016,Sep,2015-2016,1,,9,,,,,
2016-09-10,2016,Sep,2015-2016,1,,9,,,,,
2016-09-11,2016,Sep,2015-2016,1,,9,,,,,
2016-09-12,2016,Sep,2015-2016,1,,9,,,,,
2016-09-13,2016,Sep,2015-2016,1,,9,,,,,
2016-09-14,2016,Sep,2015-2016,1,,9,,,,,
2016-09-15,2016,Sep,2015-2016,1,"MV:22 of 24 missing:1 of 24 flagged",3,12.594,12.449,12.4611458333333,12.401,12.594
2016-09-16,2016,Sep,2015-2016,1,,2,12.401,12.497,12.4660572916667,12.304,12.69
2016-09-17,2016,Sep,2015-2016,1,,2,12.11,12.497,12.4749704861111,12.11,12.594
2016-09-18,2016,Sep,2015-2016,1,,2,12.207,12.304,12.2411857638889,12.11,12.401
2016-09-19,2016,Sep,2015-2016,1,,2,12.013,12.11,12.1217881944444,11.625,12.401
2016-09-20,2016,Sep,2015-2016,1,,2,11.916,12.013,11.9821822916667,11.625,12.304
2016-09-21,2016,Sep,2015-2016,1,,2,11.625,11.8675,11.8080538194444,11.431,12.11
2016-09-22,2016,Sep,2015-2016,1,,2,11.819,11.734125,11.7580381944444,11.528,11.819
2016-09-23,2016,Sep,2015-2016,1,,2,11.916,11.806875,11.7912135416667,11.625,12.013
2016-09-24,2016,Sep,2015-2016,1,,2,11.819,11.916,11.9006753472222,11.819,12.013
2016-09-25,2016,Sep,2015-2016,1,,2,11.722,11.819,11.832640625,11.722,12.11
2016-09-26,2016,Sep,2015-2016,1,,2,11.625,11.625,11.6622170138889,11.528,11.819
2016-09-27,2016,Sep,2015-2016,1,,2,11.528,11.625,11.6116961805556,11.431,11.819
2016-09-28,2016,Sep,2015-2016,1,,2,11.431,11.528,11.5766684027778,11.431,11.916
2016-09-29,2016,Sep,2015-2016,1,,2,11.431,11.528,11.5556180555556,11.334,11.916
2016-09-30,2016,Sep,2015-2016,1,,2,11.334,11.45525,11.4331059027778,11.236,11.528
2016-10-01,2016,Oct,2016-2017,1,,2,11.139,11.236,11.3067552083333,11.139,11.722
2016-10-02,2016,Oct,2016-2017,1,,2,11.236,11.236,11.2832621527778,11.041,11.625
2016-10-03,2016,Oct,2016-2017,1,,2,11.431,11.334,11.3258767361111,11.236,11.431
2016-10-04,2016,Oct,2016-2017,1,,2,11.334,11.346125,11.3765503472222,11.236,11.528
2016-10-05,2016,Oct,2016-2017,1,,2,11.334,11.334,11.3453263888889,11.236,11.431
2016-10-06,2016,Oct,2016-2017,1,,2,11.236,11.2605,11.2703229166667,11.139,11.334
2016-10-07,2016,Oct,2016-2017,1,,2,11.139,10.944,11.0089809027778,10.944,11.236
2016-10-08,2016,Oct,2016-2017,1,,2,11.139,11.126625,11.0616388888889,10.846,11.334
2016-10-09,2016,Oct,2016-2017,1,,2,11.139,11.139,11.1233055555556,10.944,11.236
2016-10-10,2016,Oct,2016-2017,1,,2,10.944,11.041,11.0606440972222,10.944,11.236
2016-10-11,2016,Oct,2016-2017,1,,2,10.748,10.797,10.8029166666667,10.553,11.041
2016-10-12,2016,Oct,2016-2017,1,,2,10.846,10.6995,10.6952534722222,10.455,10.944
2016-10-13,2016,Oct,2016-2017,1,,2,10.748,10.748,10.7226909722222,10.651,10.846
2016-10-14,2016,Oct,2016-2017,1,,2,10.455,10.748,10.7033697916667,10.455,10.846
2016-10-15,2016,Oct,2016-2017,1,,2,10.357,10.5775,10.6358854166667,10.357,10.944
2016-10-16,2016,Oct,2016-2017,1,,2,10.455,10.553,10.5770243055556,10.357,10.846
2016-10-17,2016,Oct,2016-2017,1,,2,10.455,10.651,10.5550416666667,10.357,10.651
2016-10-18,2016,Oct,2016-2017,1,,2,10.651,10.651,10.6652847222222,10.455,10.846
2016-10-19,2016,Oct,2016-2017,1,,2,10.748,10.651,10.6492482638889,10.553,10.748
2016-10-20,2016,Oct,2016-2017,1,,2,10.748,10.748,10.7754652777778,10.651,10.944
2016-10-21,2016,Oct,2016-2017,1,,2,10.455,10.651,10.6376545138889,10.455,10.748
2016-10-22,2016,Oct,2016-2017,1,,2,10.651,10.602,10.5873680555556,10.455,10.651
2016-10-23,2016,Oct,2016-2017,1,,2,10.553,10.553,10.5891979166667,10.553,10.748
2016-10-24,2016,Oct,2016-2017,1,,2,10.357,10.455,10.4798402777778,10.357,10.651
2016-10-25,2016,Oct,2016-2017,1,,2,10.455,10.455,10.4384965277778,10.357,10.553
2016-10-26,2016,Oct,2016-2017,1,,2,10.455,10.455,10.5114861111111,10.455,10.651
2016-10-27,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6057326388889,10.455,10.748
2016-10-28,2016,Oct,2016-2017,1,,2,10.651,10.553,10.5773298611111,10.357,10.651
2016-10-29,2016,Oct,2016-2017,1,,2,10.455,10.553,10.5628680555556,10.455,10.651
2016-10-30,2016,Oct,2016-2017,1,,2,10.455,10.455,10.5182916666667,10.357,10.651
2016-10-31,2016,Oct,2016-2017,1,,2,10.357,10.36925,10.4007256944444,10.357,10.455
2016-11-01,2016,Nov,2016-2017,1,,2,10.259,10.21,10.2088090277778,10.063,10.357
2016-11-02,2016,Nov,2016-2017,1,,2,10.259,10.24675,10.1521319444444,9.866,10.259
2016-11-03,2016,Nov,2016-2017,1,,2,10.357,10.36925,10.3404965277778,10.161,10.553
2016-11-04,2016,Nov,2016-2017,1,,2,10.455,10.406,10.4078715277778,10.357,10.455
2016-11-05,2016,Nov,2016-2017,1,,2,10.455,10.455,10.4992361111111,10.455,10.553
2016-11-06,2016,Nov,2016-2017,1,,2,10.455,10.455,10.4468333333333,10.259,10.553
2016-11-07,2016,Nov,2016-2017,1,,2,10.455,10.39375,10.406,10.357,10.455
2016-11-08,2016,Nov,2016-2017,1,,2,10.651,10.602,10.5744375,10.455,10.651
2016-11-09,2016,Nov,2016-2017,1,,2,10.357,10.455,10.4820520833333,10.259,10.651
2016-11-10,2016,Nov,2016-2017,1,,2,10.553,10.36925,10.3661875,10.161,10.553
2016-11-11,2016,Nov,2016-2017,1,,2,10.553,10.553,10.5074027777778,10.357,10.553
2016-11-12,2016,Nov,2016-2017,1,,2,10.455,10.504,10.5000868055556,10.455,10.553
2016-11-13,2016,Nov,2016-2017,1,,2,10.455,10.455,10.4393472222222,10.357,10.553
2016-11-14,2016,Nov,2016-2017,1,,2,10.553,10.455,10.4024270833333,10.161,10.553
2016-11-15,2016,Nov,2016-2017,1,,2,10.651,10.455,10.4772881944444,10.259,10.651
2016-11-16,2016,Nov,2016-2017,1,,2,10.553,10.357,10.4054895833333,10.161,10.651
2016-11-17,2016,Nov,2016-2017,1,,2,10.455,10.406,10.4306701388889,10.161,10.651
2016-11-18,2016,Nov,2016-2017,1,,2,10.259,10.357,10.4056597222222,10.259,10.651
2016-11-19,2016,Nov,2016-2017,1,,2,9.965,10.259,10.2064270833333,9.965,10.357
2016-11-20,2016,Nov,2016-2017,1,,2,10.455,10.259,10.2248020833333,9.965,10.455
2016-11-21,2016,Nov,2016-2017,1,,2,9.768,10.21,10.1312274305556,9.768,10.455
2016-11-22,2016,Nov,2016-2017,1,,2,9.768,10.00175,9.96734027777778,9.768,10.161
2016-11-23,2016,Nov,2016-2017,1,,2,10.259,9.965,10.0038767361111,9.768,10.357
2016-11-24,2016,Nov,2016-2017,1,,2,9.866,10.161,10.175953125,9.866,10.259
2016-11-25,2016,Nov,2016-2017,1,,2,9.768,9.768,9.73920486111111,9.571,9.965
2016-11-26,2016,Nov,2016-2017,1,,2,9.866,9.669,9.73053819444444,9.472,10.063
2016-11-27,2016,Nov,2016-2017,1,,2,9.866,9.768,9.65681944444444,9.176,9.965
2016-11-28,2016,Nov,2016-2017,1,,2,10.063,9.768,9.81401909722222,9.669,10.063
2016-11-29,2016,Nov,2016-2017,1,,2,9.866,9.866,9.85505729166667,9.669,10.063
2016-11-30,2016,Nov,2016-2017,1,,2,9.768,9.866,9.86298263888889,9.768,10.063
2016-12-01,2016,Dec,2016-2017,1,,2,10.063,9.866,9.79257118055556,9.472,10.063
2016-12-02,2016,Dec,2016-2017,1,,2,9.965,10.063,10.0651631944444,9.866,10.259
2016-12-03,2016,Dec,2016-2017,1,,2,9.669,9.965,9.92147916666667,9.669,10.161
2016-12-04,2016,Dec,2016-2017,1,,2,9.669,9.63225,9.64171527777778,9.176,9.965
2016-12-05,2016,Dec,2016-2017,1,,2,8.779,9.669,9.50128819444444,8.68,9.866
2016-12-06,2016,Dec,2016-2017,1,,2,7.882,8.68,8.66697395833333,7.882,9.077
2016-12-07,2016,Dec,2016-2017,1,,2,8.282,8.5185,8.45156944444444,7.682,8.879
2016-12-08,2016,Dec,2016-2017,1,,2,8.082,8.382,8.34926388888889,7.782,8.68
2016-12-09,2016,Dec,2016-2017,1,,2,7.682,7.983,8.0344375,7.682,8.382
2016-12-10,2016,Dec,2016-2017,1,,2,7.582,7.7695,7.80434722222222,7.481,8.382
2016-12-11,2016,Dec,2016-2017,1,,2,7.179,7.4185,7.50328298611111,7.079,8.082
2016-12-12,2016,Dec,2016-2017,1,,2,7.079,7.381,7.32186805555556,6.775,7.882
2016-12-13,2016,Dec,2016-2017,1,,2,7.882,7.481,7.54904340277778,7.079,8.182
2016-12-14,2016,Dec,2016-2017,1,,2,7.682,7.4685,7.52317361111111,7.179,7.983
2016-12-15,2016,Dec,2016-2017,1,,2,7.28,7.28,7.39924652777778,7.079,7.882
2016-12-16,2016,Dec,2016-2017,1,,2,7.481,7.25475,7.29271354166667,6.775,7.882
2016-12-17,2016,Dec,2016-2017,1,,2,7.481,7.28,7.37055555555556,6.978,7.882
2016-12-18,2016,Dec,2016-2017,1,,2,7.582,7.682,7.73293576388889,7.381,8.182
2016-12-19,2016,Dec,2016-2017,1,,2,7.782,7.782,7.79922916666667,7.582,7.983
2016-12-20,2016,Dec,2016-2017,1,,2,8.382,8.182,8.16639583333333,7.782,8.382
2016-12-21,2016,Dec,2016-2017,1,,2,8.879,8.779,8.72665798611111,8.282,8.978
2016-12-22,2016,Dec,2016-2017,1,,2,8.581,8.779,8.75703819444444,8.581,8.879
2016-12-23,2016,Dec,2016-2017,1,,2,7.682,8.082,8.22601215277778,7.481,8.779
2016-12-24,2016,Dec,2016-2017,1,,2,7.582,7.6445,7.63617361111111,7.381,7.983
2016-12-25,2016,Dec,2016-2017,1,,2,7.983,7.782,7.77852604166667,7.481,8.182
2016-12-26,2016,Dec,2016-2017,1,,2,8.182,8.282,8.21084895833333,7.882,8.481
2016-12-27,2016,Dec,2016-2017,1,,2,8.382,8.382,8.37576388888889,8.182,8.581
2016-12-28,2016,Dec,2016-2017,1,,2,8.382,8.282,8.31859722222222,8.082,8.481
2016-12-29,2016,Dec,2016-2017,1,,2,8.382,8.307,8.30144444444444,8.082,8.382
2016-12-30,2016,Dec,2016-2017,1,,2,8.481,8.2945,8.22734895833333,7.682,8.481
2016-12-31,2016,Dec,2016-2017,1,,2,8.082,8.182,8.17311631944444,7.782,8.481
2017-01-01,2017,Jan,2016-2017,1,,2,7.079,7.4685,7.52631076388889,6.978,8.182
2017-01-02,2017,Jan,2016-2017,1,,2,6.978,7.28,7.30734201388889,6.978,7.983
2017-01-03,2017,Jan,2016-2017,1,,2,7.28,7.381,7.43071180555556,6.978,7.983
2017-01-04,2017,Jan,2016-2017,1,,2,7.381,7.481,7.51989409722222,7.179,7.882
2017-01-05,2017,Jan,2016-2017,1,,2,7.682,7.7695,7.64566493055555,7.28,7.882
2017-01-06,2017,Jan,2016-2017,1,,2,7.481,7.707,7.74134895833333,7.481,7.882
2017-01-07,2017,Jan,2016-2017,1,,2,7.582,7.582,7.55850520833333,7.381,7.682
2017-01-08,2017,Jan,2016-2017,1,,2,7.381,7.582,7.536765625,7.381,7.682
2017-01-09,2017,Jan,2016-2017,1,,2,6.978,7.381,7.32060243055556,6.978,7.582
2017-01-10,2017,Jan,2016-2017,1,,2,7.079,6.902125,6.98781770833333,6.674,7.381
2017-01-11,2017,Jan,2016-2017,1,,2,7.381,6.978,6.99085763888889,6.471,7.381
2017-01-12,2017,Jan,2016-2017,1,,2,7.381,7.0285,7.08690972222222,6.775,7.381
2017-01-13,2017,Jan,2016-2017,1,,2,7.381,7.28,7.21643055555556,6.877,7.381
2017-01-14,2017,Jan,2016-2017,1,,2,7.28,7.28,7.269703125,7.079,7.481
2017-01-15,2017,Jan,2016-2017,1,,2,7.381,7.381,7.35601909722222,7.179,7.481
2017-01-16,2017,Jan,2016-2017,1,,2,7.582,7.481,7.48728298611111,7.381,7.582
2017-01-17,2017,Jan,2016-2017,1,,2,7.481,7.481,7.48748784722222,7.481,7.582
2017-01-18,2017,Jan,2016-2017,1,,2,7.582,7.582,7.54465104166666,7.481,7.582
2017-01-19,2017,Jan,2016-2017,1,,2,7.882,7.832,7.83027083333333,7.582,7.983
2017-01-20,2017,Jan,2016-2017,1,,2,7.782,7.782,7.81761111111111,7.782,7.983
2017-01-21,2017,Jan,2016-2017,1,,2,7.582,7.682,7.72611111111111,7.582,7.983
2017-01-22,2017,Jan,2016-2017,1,,2,7.582,7.632,7.62361111111111,7.481,7.682
2017-01-23,2017,Jan,2016-2017,1,,2,7.481,7.682,7.65559895833333,7.381,7.882
2017-01-24,2017,Jan,2016-2017,1,,2,7.481,7.481,7.46996527777778,7.381,7.582
2017-01-25,2017,Jan,2016-2017,1,,2,7.381,7.481,7.47933333333333,7.381,7.582
2017-01-26,2017,Jan,2016-2017,1,,2,7.582,7.582,7.56261631944444,7.381,7.682
2017-01-27,2017,Jan,2016-2017,1,,2,7.682,7.682,7.67279861111111,7.582,7.782
2017-01-28,2017,Jan,2016-2017,1,,2,7.882,7.782,7.75804166666667,7.682,7.882
2017-01-29,2017,Jan,2016-2017,1,,2,7.682,7.782,7.80734722222222,7.682,7.882
2017-01-30,2017,Jan,2016-2017,1,,2,7.682,7.582,7.53338888888889,7.179,7.782
2017-01-31,2017,Jan,2016-2017,1,,2,7.079,7.317875,7.37794965277778,6.978,7.782
2017-02-01,2017,Feb,2016-2017,1,,2,7.079,7.179,7.3016875,6.978,7.682
2017-02-02,2017,Feb,2016-2017,1,,2,7.079,7.079,7.16464583333333,6.877,7.582
2017-02-03,2017,Feb,2016-2017,1,,2,6.978,7.1165,7.11306423611111,6.775,7.381
2017-02-04,2017,Feb,2016-2017,1,,2,6.775,6.978,6.99551909722222,6.775,7.179
2017-02-05,2017,Feb,2016-2017,1,,2,6.471,6.81325,6.85451388888889,6.471,7.179
2017-02-06,2017,Feb,2016-2017,1,,2,6.268,6.56025,6.57431770833334,6.268,6.877
2017-02-07,2017,Feb,2016-2017,1,,2,6.166,6.382625,6.43814236111111,6.166,6.775
2017-02-08,2017,Feb,2016-2017,1,,2,6.573,6.585625,6.598765625,6.166,6.877
2017-02-09,2017,Feb,2016-2017,1,,2,6.877,6.433125,6.48485416666667,6.268,6.978
2017-02-10,2017,Feb,2016-2017,1,,2,6.775,6.674,6.63315625,6.268,6.978
2017-02-11,2017,Feb,2016-2017,1,,2,6.978,6.978,6.862953125,6.471,7.079
2017-02-12,2017,Feb,2016-2017,1,,2,6.978,7.079,7.057125,6.877,7.28
2017-02-13,2017,Feb,2016-2017,1,,2,6.978,7.079,7.02829861111111,6.877,7.28
2017-02-14,2017,Feb,2016-2017,1,,2,7.28,6.978,7.05222569444445,6.978,7.28
2017-02-15,2017,Feb,2016-2017,1,,2,7.381,7.28,7.29876215277778,7.179,7.381
2017-02-16,2017,Feb,2016-2017,1,,2,7.381,7.381,7.362,7.28,7.481
2017-02-17,2017,Feb,2016-2017,1,,2,7.381,7.381,7.37102777777778,7.179,7.481
2017-02-18,2017,Feb,2016-2017,1,,2,7.179,7.179,7.17898263888889,6.978,7.381
2017-02-19,2017,Feb,2016-2017,1,,2,7.381,7.179,7.19005902777778,6.978,7.381
2017-02-20,2017,Feb,2016-2017,1,,2,7.179,7.2295,7.23896875,7.179,7.381
2017-02-21,2017,Feb,2016-2017,1,,2,7.28,7.28,7.27495659722222,7.079,7.381
2017-02-22,2017,Feb,2016-2017,1,,2,7.079,7.28,7.24464756944444,7.079,7.381
2017-02-23,2017,Feb,2016-2017,1,,2,7.079,7.079,6.99389583333333,6.775,7.179
2017-02-24,2017,Feb,2016-2017,1,,2,7.079,7.079,7.01817361111111,6.573,7.28
2017-02-25,2017,Feb,2016-2017,1,,2,7.179,6.978,6.93252083333333,6.573,7.179
2017-02-26,2017,Feb,2016-2017,1,,2,7.079,7.015875,6.92013194444444,6.37,7.179
2017-02-27,2017,Feb,2016-2017,1,,2,7.179,7.079,7.00379861111111,6.674,7.28
2017-02-28,2017,Feb,2016-2017,1,,2,6.877,6.78775,6.85237847222222,6.573,7.179
2017-03-01,2017,Mar,2016-2017,1,,2,6.978,6.877,6.79132465277778,6.37,7.079
2017-03-02,2017,Mar,2016-2017,1,,2,6.877,6.978,6.958390625,6.775,7.079
2017-03-03,2017,Mar,2016-2017,1,,2,6.674,6.674,6.71953298611111,6.471,6.978
2017-03-04,2017,Mar,2016-2017,1,,2,6.573,6.81325,6.76636284722222,6.37,7.079
2017-03-05,2017,Mar,2016-2017,1,,2,6.674,6.9275,6.879921875,6.573,7.079
2017-03-06,2017,Mar,2016-2017,1,,2,6.775,6.877,6.84981076388889,6.573,6.978
2017-03-07,2017,Mar,2016-2017,1,,2,6.775,6.877,6.82685416666667,6.674,6.978
2017-03-08,2017,Mar,2016-2017,1,,2,6.877,6.877,6.84294097222222,6.573,6.978
2017-03-09,2017,Mar,2016-2017,1,,2,6.674,6.762375,6.75601215277778,6.471,6.978
2017-03-10,2017,Mar,2016-2017,1,,2,6.775,6.762375,6.622234375,6.166,6.877
2017-03-11,2017,Mar,2016-2017,1,,2,6.877,6.573,6.63221180555556,6.37,6.877
2017-03-12,2017,Mar,2016-2017,1,,2,6.877,6.877,6.82827777777778,6.674,6.978
2017-03-13,2017,Mar,2016-2017,1,,2,6.978,6.978,6.96590104166667,6.877,7.079
2017-03-14,2017,Mar,2016-2017,1,,2,6.978,6.978,7.02069444444444,6.978,7.179
2017-03-15,2017,Mar,2016-2017,1,,2,6.775,6.877,6.85107465277778,6.674,6.978
2017-03-16,2017,Mar,2016-2017,1,,2,6.775,6.661375,6.63948611111111,6.471,6.877
2017-03-17,2017,Mar,2016-2017,1,,2,6.877,6.877,6.79857986111111,6.573,6.877
2017-03-18,2017,Mar,2016-2017,1,,2,6.573,6.775,6.74357638888889,6.471,6.978
2017-03-19,2017,Mar,2016-2017,1,,2,6.877,6.59825,6.65729861111111,6.471,6.877
2017-03-20,2017,Mar,2016-2017,1,,2,6.978,6.95275,6.95046354166667,6.775,7.079
2017-03-21,2017,Mar,2016-2017,1,,2,6.978,6.978,6.96818055555555,6.877,6.978
2017-03-22,2017,Mar,2016-2017,1,,2,6.978,7.079,7.04035416666666,6.877,7.179
2017-03-23,2017,Mar,2016-2017,1,,2,6.978,7.079,7.056375,6.877,7.179
2017-03-24,2017,Mar,2016-2017,1,,2,7.179,7.28,7.223046875,6.978,7.381
2017-03-25,2017,Mar,2016-2017,1,,2,7.179,7.179,7.21711805555556,7.079,7.481
2017-03-26,2017,Mar,2016-2017,1,,2,7.079,7.1415,7.13264583333333,7.079,7.179
2017-03-27,2017,Mar,2016-2017,1,,2,7.179,7.179,7.14202777777778,7.079,7.28
2017-03-28,2017,Mar,2016-2017,1,,2,7.28,7.2295,7.204359375,7.079,7.381
2017-03-29,2017,Mar,2016-2017,1,,2,7.28,7.28,7.33520138888889,7.179,7.481
2017-03-30,2017,Mar,2016-2017,1,,2,7.481,7.381,7.50138715277778,7.179,7.983
2017-03-31,2017,Mar,2016-2017,1,,2,7.582,7.481,7.43639409722222,7.381,7.582
2017-04-01,2017,Apr,2016-2017,1,,2,7.682,7.582,7.638375,7.381,7.983
2017-04-02,2017,Apr,2016-2017,1,,2,7.983,7.832,7.79849131944444,7.481,8.082
2017-04-03,2017,Apr,2016-2017,1,,2,7.782,7.832,7.84711979166667,7.582,8.082
2017-04-04,2017,Apr,2016-2017,1,,2,7.682,7.782,7.77245138888889,7.682,7.882
2017-04-05,2017,Apr,2016-2017,1,"MV:23 of 24 missing:1 of 24 flagged",3,,7.68256920276149,7.68242690207112,7.682,7.68268304331379
2017-04-06,2017,Apr,2016-2017,1,,9,,,,,
2017-04-07,2017,Apr,2016-2017,1,,9,,,,,
2017-04-08,2017,Apr,2016-2017,1,,9,,,,,
2017-04-09,2017,Apr,2016-2017,1,,9,,,,,
2017-04-10,2017,Apr,2016-2017,1,,9,,,,,
2017-04-11,2017,Apr,2016-2017,1,,9,,,,,
2017-04-12,2017,Apr,2016-2017,1,,9,,,,,
2017-04-13,2017,Apr,2016-2017,1,,9,,,,,
2017-04-14,2017,Apr,2016-2017,1,,9,,,,,
2017-04-15,2017,Apr,2016-2017,1,,9,,,,,
2017-04-16,2017,Apr,2016-2017,1,,9,,,,,
2017-04-17,2017,Apr,2016-2017,1,,9,,,,,
2017-04-18,2017,Apr,2016-2017,1,,9,,,,,
2017-04-19,2017,Apr,2016-2017,1,,9,,,,,
2017-04-20,2017,Apr,2016-2017,1,,9,,,,,
2017-04-21,2017,Apr,2016-2017,1,,9,,,,,
2017-04-22,2017,Apr,2016-2017,1,,9,,,,,
2017-04-23,2017,Apr,2016-2017,1,,9,,,,,
2017-04-24,2017,Apr,2016-2017,1,,9,,,,,
2017-04-25,2017,Apr,2016-2017,1,,9,,,,,
2017-04-26,2017,Apr,2016-2017,1,,9,,,,,
2017-04-27,2017,Apr,2016-2017,1,,9,,,,,
2017-04-28,2017,Apr,2016-2017,1,,9,,,,,
2017-04-29,2017,Apr,2016-2017,1,,9,,,,,
2017-04-30,2017,Apr,2016-2017,1,,9,,,,,
2017-05-01,2017,May,2016-2017,1,,9,,,,,
2017-05-02,2017,May,2016-2017,1,,9,,,,,
2017-05-03,2017,May,2016-2017,1,,9,,,,,
2017-05-04,2017,May,2016-2017,1,,9,,,,,
2017-05-05,2017,May,2016-2017,1,,9,,,,,
2017-05-06,2017,May,2016-2017,1,,9,,,,,
2017-05-07,2017,May,2016-2017,1,,9,,,,,
2017-05-08,2017,May,2016-2017,1,,9,,,,,
2017-05-09,2017,May,2016-2017,1,,9,,,,,
2017-05-10,2017,May,2016-2017,1,,9,,,,,
2017-05-11,2017,May,2016-2017,1,,9,,,,,
2017-05-12,2017,May,2016-2017,1,,9,,,,,
2017-05-13,2017,May,2016-2017,1,,9,,,,,
2017-05-14,2017,May,2016-2017,1,,9,,,,,
